crop,modelname,train_genotype,test_genotype,collectiondate,genotype,individual_id,img_name,IoU
corn,SegFormer,second_half,95,5,95,4,5_95_4_aug2.jpg,0.8910884
corn,SegFormer,second_half,95,5,95,4,5_95_4_aug3.jpg,0.87415487
corn,SegFormer,second_half,95,5,95,4,5_95_4_aug4.jpg,0.92403364
corn,SegFormer,second_half,95,5,95,4,5_95_4_aug5.jpg,0.8298948
corn,SegFormer,second_half,95,6,95,4,6_95_4.jpg,0.9092723
corn,SegFormer,second_half,95,6,95,4,6_95_4_aug1.jpg,0.91264486
corn,SegFormer,second_half,95,6,95,4,6_95_4_aug2.jpg,0.91770756
corn,SegFormer,second_half,95,6,95,4,6_95_4_aug3.jpg,0.81376046
corn,SegFormer,second_half,95,6,95,4,6_95_4_aug4.jpg,0.8494632
corn,SegFormer,second_half,95,6,95,4,6_95_4_aug5.jpg,0.8695901
corn,SegFormer,second_half,96,1,96,4,1_96_4.jpg,0.8067693
corn,SegFormer,second_half,96,1,96,4,1_96_4_aug1.jpg,0.7966343
corn,SegFormer,second_half,96,1,96,4,1_96_4_aug2.jpg,0.8218848
corn,SegFormer,second_half,96,1,96,4,1_96_4_aug3.jpg,0.8501234
corn,SegFormer,second_half,96,1,96,4,1_96_4_aug4.jpg,0.7896882
corn,SegFormer,second_half,96,1,96,4,1_96_4_aug5.jpg,0.8211224
corn,SegFormer,second_half,96,2,96,4,2_96_4.jpg,0.8821286
corn,SegFormer,second_half,96,2,96,4,2_96_4_aug1.jpg,0.8881376
corn,SegFormer,second_half,96,2,96,4,2_96_4_aug2.jpg,0.88278234
corn,SegFormer,second_half,96,2,96,4,2_96_4_aug3.jpg,0.87882286
corn,SegFormer,second_half,96,2,96,4,2_96_4_aug4.jpg,0.87962556
corn,SegFormer,second_half,96,2,96,4,2_96_4_aug5.jpg,0.87470084
corn,SegFormer,second_half,96,3,96,4,3_96_4.jpg,0.9030675
corn,SegFormer,second_half,96,3,96,4,3_96_4_aug1.jpg,0.92020386
corn,SegFormer,second_half,96,3,96,4,3_96_4_aug2.jpg,0.9165919
corn,SegFormer,second_half,96,3,96,4,3_96_4_aug3.jpg,0.9188538
corn,SegFormer,second_half,96,3,96,4,3_96_4_aug4.jpg,0.87437475
corn,SegFormer,second_half,96,3,96,4,3_96_4_aug5.jpg,0.9079305
corn,SegFormer,second_half,96,4,96,4,4_96_4.jpg,0.9127528
corn,SegFormer,second_half,96,4,96,4,4_96_4_aug1.jpg,0.9225977
corn,SegFormer,second_half,96,4,96,4,4_96_4_aug2.jpg,0.91604877
corn,SegFormer,second_half,96,4,96,4,4_96_4_aug3.jpg,0.9061005
corn,SegFormer,second_half,96,4,96,4,4_96_4_aug4.jpg,0.9110235
corn,SegFormer,second_half,96,4,96,4,4_96_4_aug5.jpg,0.91426116
corn,SegFormer,second_half,96,5,96,4,5_96_4.jpg,0.93415815
corn,SegFormer,second_half,96,5,96,4,5_96_4_aug1.jpg,0.9374615
corn,SegFormer,second_half,96,5,96,4,5_96_4_aug2.jpg,0.9172553
corn,SegFormer,second_half,96,5,96,4,5_96_4_aug3.jpg,0.9269878
corn,SegFormer,second_half,96,5,96,4,5_96_4_aug4.jpg,0.9324368
corn,SegFormer,second_half,96,5,96,4,5_96_4_aug5.jpg,0.927583
corn,SegFormer,second_half,96,6,96,4,6_96_4.jpg,0.91378486
corn,SegFormer,second_half,96,6,96,4,6_96_4_aug1.jpg,0.90488803
corn,SegFormer,second_half,96,6,96,4,6_96_4_aug2.jpg,0.8732658
corn,SegFormer,second_half,96,6,96,4,6_96_4_aug3.jpg,0.858545
corn,SegFormer,second_half,96,6,96,4,6_96_4_aug4.jpg,0.89802134
corn,SegFormer,second_half,96,6,96,4,6_96_4_aug5.jpg,0.9170367
corn,SegFormer,second_half,97,1,97,4,1_97_4.jpg,0.9239962
corn,SegFormer,second_half,97,1,97,4,1_97_4_aug1.jpg,0.9046416
corn,SegFormer,second_half,97,1,97,4,1_97_4_aug2.jpg,0.9273352
corn,SegFormer,second_half,97,1,97,4,1_97_4_aug3.jpg,0.8808911
corn,SegFormer,second_half,97,1,97,4,1_97_4_aug4.jpg,0.9424727
corn,SegFormer,second_half,97,1,97,4,1_97_4_aug5.jpg,0.92631704
corn,SegFormer,second_half,97,2,97,4,2_97_4.jpg,0.897682
corn,SegFormer,second_half,97,2,97,4,2_97_4_aug1.jpg,0.87833583
corn,SegFormer,second_half,97,2,97,4,2_97_4_aug2.jpg,0.8943563
corn,SegFormer,second_half,97,2,97,4,2_97_4_aug3.jpg,0.88230026
corn,SegFormer,second_half,97,2,97,4,2_97_4_aug4.jpg,0.8729589
corn,SegFormer,second_half,97,2,97,4,2_97_4_aug5.jpg,0.88614416
corn,SegFormer,second_half,97,3,97,4,3_97_4.jpg,0.9104959
corn,SegFormer,second_half,97,3,97,4,3_97_4_aug1.jpg,0.8980164
corn,SegFormer,second_half,97,3,97,4,3_97_4_aug2.jpg,0.89562345
corn,SegFormer,second_half,97,3,97,4,3_97_4_aug3.jpg,0.89241844
corn,SegFormer,second_half,97,3,97,4,3_97_4_aug4.jpg,0.9035203
corn,SegFormer,second_half,97,3,97,4,3_97_4_aug5.jpg,0.90235233
corn,SegFormer,second_half,97,4,97,4,4_97_4.jpg,0.9033084
corn,SegFormer,second_half,97,4,97,4,4_97_4_aug1.jpg,0.900238
corn,SegFormer,second_half,97,4,97,4,4_97_4_aug2.jpg,0.74773335
corn,SegFormer,second_half,97,4,97,4,4_97_4_aug3.jpg,0.86276543
corn,SegFormer,second_half,97,4,97,4,4_97_4_aug4.jpg,0.90442413
corn,SegFormer,second_half,97,4,97,4,4_97_4_aug5.jpg,0.8977512
corn,SegFormer,second_half,97,5,97,4,5_97_4.jpg,0.929766
corn,SegFormer,second_half,97,5,97,4,5_97_4_aug1.jpg,0.9131653
corn,SegFormer,second_half,97,5,97,4,5_97_4_aug2.jpg,0.92486024
corn,SegFormer,second_half,97,5,97,4,5_97_4_aug3.jpg,0.9212015
corn,SegFormer,second_half,97,5,97,4,5_97_4_aug4.jpg,0.92989814
corn,SegFormer,second_half,97,5,97,4,5_97_4_aug5.jpg,0.92946297
corn,SegFormer,second_half,97,6,97,4,6_97_4.jpg,0.707133
corn,SegFormer,second_half,97,6,97,4,6_97_4_aug1.jpg,0.71539134
corn,SegFormer,second_half,97,6,97,4,6_97_4_aug2.jpg,0.6938312
corn,SegFormer,second_half,97,6,97,4,6_97_4_aug3.jpg,0.71503437
corn,SegFormer,second_half,97,6,97,4,6_97_4_aug4.jpg,0.6772616
corn,SegFormer,second_half,97,6,97,4,6_97_4_aug5.jpg,0.7086322
corn,SegFormer,second_half,98,1,98,4,1_98_4.jpg,0.7835373
corn,SegFormer,second_half,98,1,98,4,1_98_4_aug1.jpg,0.8020619
corn,SegFormer,second_half,98,1,98,4,1_98_4_aug2.jpg,0.83110696
corn,SegFormer,second_half,98,1,98,4,1_98_4_aug3.jpg,0.83511674
corn,SegFormer,second_half,98,1,98,4,1_98_4_aug4.jpg,0.7836241
corn,SegFormer,second_half,98,1,98,4,1_98_4_aug5.jpg,0.79537344
corn,SegFormer,second_half,98,2,98,4,2_98_4.jpg,0.8662794
corn,SegFormer,second_half,98,2,98,4,2_98_4_aug1.jpg,0.8753327
corn,SegFormer,second_half,98,2,98,4,2_98_4_aug2.jpg,0.884713
corn,SegFormer,second_half,98,2,98,4,2_98_4_aug3.jpg,0.83245677
corn,SegFormer,second_half,98,2,98,4,2_98_4_aug4.jpg,0.86633575
corn,SegFormer,second_half,98,2,98,4,2_98_4_aug5.jpg,0.87776214
corn,SegFormer,second_half,98,3,98,4,3_98_4.jpg,0.8796314
corn,SegFormer,second_half,98,3,98,4,3_98_4_aug1.jpg,0.8933282
corn,SegFormer,second_half,98,3,98,4,3_98_4_aug2.jpg,0.8768069
corn,SegFormer,second_half,98,3,98,4,3_98_4_aug3.jpg,0.877747
corn,SegFormer,second_half,98,3,98,4,3_98_4_aug4.jpg,0.8834433
corn,SegFormer,second_half,98,3,98,4,3_98_4_aug5.jpg,0.88319546
corn,SegFormer,second_half,98,4,98,4,4_98_4.jpg,0.9032648
corn,SegFormer,second_half,98,4,98,4,4_98_4_aug1.jpg,0.89923656
corn,SegFormer,second_half,98,4,98,4,4_98_4_aug2.jpg,0.8767576
corn,SegFormer,second_half,98,4,98,4,4_98_4_aug3.jpg,0.88265365
corn,SegFormer,second_half,98,4,98,4,4_98_4_aug4.jpg,0.87489074
corn,SegFormer,second_half,98,4,98,4,4_98_4_aug5.jpg,0.91486245
corn,SegFormer,second_half,98,5,98,4,5_98_4.jpg,0.9111719
corn,SegFormer,second_half,98,5,98,4,5_98_4_aug1.jpg,0.8916887
corn,SegFormer,second_half,98,5,98,4,5_98_4_aug2.jpg,0.8589026
corn,SegFormer,second_half,98,5,98,4,5_98_4_aug3.jpg,0.8832613
corn,SegFormer,second_half,98,5,98,4,5_98_4_aug4.jpg,0.8968448
corn,SegFormer,second_half,98,5,98,4,5_98_4_aug5.jpg,0.9170097
corn,SegFormer,second_half,98,6,98,4,6_98_4.jpg,0.5895811
corn,SegFormer,second_half,98,6,98,4,6_98_4_aug1.jpg,0.44699672
corn,SegFormer,second_half,98,6,98,4,6_98_4_aug2.jpg,0.5523745
corn,SegFormer,second_half,98,6,98,4,6_98_4_aug3.jpg,0.30514765
corn,SegFormer,second_half,98,6,98,4,6_98_4_aug4.jpg,0.56564146
corn,SegFormer,second_half,98,6,98,4,6_98_4_aug5.jpg,0.52586293
corn,SegFormer,second_half,99,1,99,4,1_99_4.jpg,0.8911547
corn,SegFormer,second_half,99,1,99,4,1_99_4_aug1.jpg,0.8877001
corn,SegFormer,second_half,99,1,99,4,1_99_4_aug2.jpg,0.88969284
corn,SegFormer,second_half,99,1,99,4,1_99_4_aug3.jpg,0.8736462
corn,SegFormer,second_half,99,1,99,4,1_99_4_aug4.jpg,0.8933737
corn,SegFormer,second_half,99,1,99,4,1_99_4_aug5.jpg,0.8962963
corn,SegFormer,second_half,99,2,99,4,2_99_4.jpg,0.93103033
corn,SegFormer,second_half,99,2,99,4,2_99_4_aug1.jpg,0.9368717
corn,SegFormer,second_half,99,2,99,4,2_99_4_aug2.jpg,0.8744303
corn,SegFormer,second_half,99,2,99,4,2_99_4_aug3.jpg,0.92021817
corn,SegFormer,second_half,99,2,99,4,2_99_4_aug4.jpg,0.93210024
corn,SegFormer,second_half,99,2,99,4,2_99_4_aug5.jpg,0.92825705
corn,SegFormer,second_half,99,3,99,4,3_99_4.jpg,0.8018112
corn,SegFormer,second_half,99,3,99,4,3_99_4_aug1.jpg,0.7848155
corn,SegFormer,second_half,99,3,99,4,3_99_4_aug2.jpg,0.783192
corn,SegFormer,second_half,99,3,99,4,3_99_4_aug3.jpg,0.7849536
corn,SegFormer,second_half,99,3,99,4,3_99_4_aug4.jpg,0.80243903
corn,SegFormer,second_half,99,3,99,4,3_99_4_aug5.jpg,0.7986064
corn,SegFormer,second_half,99,5,99,4,5_99_4.jpg,0.8288055
corn,SegFormer,second_half,99,5,99,4,5_99_4_aug1.jpg,0.74842507
corn,SegFormer,second_half,99,5,99,4,5_99_4_aug2.jpg,0.6754714
corn,SegFormer,second_half,99,5,99,4,5_99_4_aug3.jpg,0.68795216
corn,SegFormer,second_half,99,5,99,4,5_99_4_aug4.jpg,0.8401921
corn,SegFormer,second_half,99,5,99,4,5_99_4_aug5.jpg,0.84241307
corn,SegFormer,second_half,99,6,99,4,6_99_4.jpg,0.85965145
corn,SegFormer,second_half,99,6,99,4,6_99_4_aug1.jpg,0.8493573
corn,SegFormer,second_half,99,6,99,4,6_99_4_aug2.jpg,0.82315725
corn,SegFormer,second_half,99,6,99,4,6_99_4_aug3.jpg,0.8781408
corn,SegFormer,second_half,99,6,99,4,6_99_4_aug4.jpg,0.8555697
corn,SegFormer,second_half,99,6,99,4,6_99_4_aug5.jpg,0.85924566
corn,SegFormer,second_half,100,1,100,4,1_100_4.jpg,0.9038305
corn,SegFormer,second_half,100,1,100,4,1_100_4_aug1.jpg,0.89984965
corn,SegFormer,second_half,100,1,100,4,1_100_4_aug2.jpg,0.90638924
corn,SegFormer,second_half,100,1,100,4,1_100_4_aug3.jpg,0.8968018
corn,SegFormer,second_half,100,1,100,4,1_100_4_aug4.jpg,0.8919098
corn,SegFormer,second_half,100,1,100,4,1_100_4_aug5.jpg,0.88277644
corn,SegFormer,second_half,100,2,100,4,2_100_4.jpg,0.924179
corn,SegFormer,second_half,100,2,100,4,2_100_4_aug1.jpg,0.9083499
corn,SegFormer,second_half,100,2,100,4,2_100_4_aug2.jpg,0.90816945
corn,SegFormer,second_half,100,2,100,4,2_100_4_aug3.jpg,0.9118067
corn,SegFormer,second_half,100,2,100,4,2_100_4_aug4.jpg,0.92192113
corn,SegFormer,second_half,100,2,100,4,2_100_4_aug5.jpg,0.92512923
corn,SegFormer,second_half,100,3,100,4,3_100_4.jpg,0.93444026
corn,SegFormer,second_half,100,3,100,4,3_100_4_aug1.jpg,0.9145524
corn,SegFormer,second_half,100,3,100,4,3_100_4_aug2.jpg,0.9294273
corn,SegFormer,second_half,100,3,100,4,3_100_4_aug3.jpg,0.919376
corn,SegFormer,second_half,100,3,100,4,3_100_4_aug4.jpg,0.9354158
corn,SegFormer,second_half,100,3,100,4,3_100_4_aug5.jpg,0.9287333
corn,SegFormer,second_half,100,4,100,4,4_100_4.jpg,0.91463524
corn,SegFormer,second_half,100,4,100,4,4_100_4_aug1.jpg,0.91838396
corn,SegFormer,second_half,100,4,100,4,4_100_4_aug2.jpg,0.9023577
corn,SegFormer,second_half,100,4,100,4,4_100_4_aug3.jpg,0.9039569
corn,SegFormer,second_half,100,4,100,4,4_100_4_aug4.jpg,0.90792817
corn,SegFormer,second_half,100,4,100,4,4_100_4_aug5.jpg,0.91772527
corn,SegFormer,second_half,100,5,100,4,5_100_4.jpg,0.9450691
corn,SegFormer,second_half,100,5,100,4,5_100_4_aug1.jpg,0.9311304
corn,SegFormer,second_half,100,5,100,4,5_100_4_aug2.jpg,0.9199067
corn,SegFormer,second_half,100,5,100,4,5_100_4_aug3.jpg,0.925155
corn,SegFormer,second_half,100,5,100,4,5_100_4_aug4.jpg,0.9470447
corn,SegFormer,second_half,100,5,100,4,5_100_4_aug5.jpg,0.9426499
corn,SegFormer,second_half,100,6,100,4,6_100_4.jpg,0.7790026
corn,SegFormer,second_half,100,6,100,4,6_100_4_aug1.jpg,0.76455057
corn,SegFormer,second_half,100,6,100,4,6_100_4_aug2.jpg,0.736355
corn,SegFormer,second_half,100,6,100,4,6_100_4_aug3.jpg,0.7614583
corn,SegFormer,second_half,100,6,100,4,6_100_4_aug4.jpg,0.76711464
corn,SegFormer,second_half,100,6,100,4,6_100_4_aug5.jpg,0.71532375
corn,SegFormer,second_half,101,1,101,4,1_101_4.jpg,0.9038166
corn,SegFormer,second_half,101,1,101,4,1_101_4_aug1.jpg,0.911314
corn,SegFormer,second_half,101,1,101,4,1_101_4_aug2.jpg,0.9136875
corn,SegFormer,second_half,101,1,101,4,1_101_4_aug3.jpg,0.8941416
corn,SegFormer,second_half,101,1,101,4,1_101_4_aug4.jpg,0.90828174
corn,SegFormer,second_half,101,1,101,4,1_101_4_aug5.jpg,0.89953095
corn,SegFormer,second_half,101,2,101,4,2_101_4.jpg,0.92758685
corn,SegFormer,second_half,101,2,101,4,2_101_4_aug1.jpg,0.894647
corn,SegFormer,second_half,101,2,101,4,2_101_4_aug2.jpg,0.91689736
corn,SegFormer,second_half,101,2,101,4,2_101_4_aug3.jpg,0.90976727
corn,SegFormer,second_half,101,2,101,4,2_101_4_aug4.jpg,0.9294316
corn,SegFormer,second_half,101,2,101,4,2_101_4_aug5.jpg,0.9259862
corn,SegFormer,second_half,101,3,101,4,3_101_4.jpg,0.9193486
corn,SegFormer,second_half,101,3,101,4,3_101_4_aug1.jpg,0.92470086
corn,SegFormer,second_half,101,3,101,4,3_101_4_aug2.jpg,0.835154
corn,SegFormer,second_half,101,3,101,4,3_101_4_aug3.jpg,0.89202076
corn,SegFormer,second_half,101,3,101,4,3_101_4_aug4.jpg,0.9321923
corn,SegFormer,second_half,101,3,101,4,3_101_4_aug5.jpg,0.89448494
corn,SegFormer,second_half,101,4,101,4,4_101_4.jpg,0.9422119
corn,SegFormer,second_half,101,4,101,4,4_101_4_aug1.jpg,0.95162135
corn,SegFormer,second_half,101,4,101,4,4_101_4_aug2.jpg,0.93804103
corn,SegFormer,second_half,101,4,101,4,4_101_4_aug3.jpg,0.9451088
corn,SegFormer,second_half,101,4,101,4,4_101_4_aug4.jpg,0.9429659
corn,SegFormer,second_half,101,4,101,4,4_101_4_aug5.jpg,0.94349617
corn,SegFormer,second_half,101,5,101,4,5_101_4.jpg,0.9446819
corn,SegFormer,second_half,101,5,101,4,5_101_4_aug1.jpg,0.95054907
corn,SegFormer,second_half,101,5,101,4,5_101_4_aug2.jpg,0.9442526
corn,SegFormer,second_half,101,5,101,4,5_101_4_aug3.jpg,0.921693
corn,SegFormer,second_half,101,5,101,4,5_101_4_aug4.jpg,0.9427452
corn,SegFormer,second_half,101,5,101,4,5_101_4_aug5.jpg,0.9418814
corn,SegFormer,second_half,101,6,101,4,6_101_4.jpg,0.8483752
corn,SegFormer,second_half,101,6,101,4,6_101_4_aug1.jpg,0.88012075
corn,SegFormer,second_half,101,6,101,4,6_101_4_aug2.jpg,0.8456535
corn,SegFormer,second_half,101,6,101,4,6_101_4_aug3.jpg,0.91547257
corn,SegFormer,second_half,101,6,101,4,6_101_4_aug4.jpg,0.84992284
corn,SegFormer,second_half,101,6,101,4,6_101_4_aug5.jpg,0.8543298
corn,SegFormer,second_half,102,1,102,4,1_102_4.jpg,0.59744126
corn,SegFormer,second_half,102,1,102,4,1_102_4_aug1.jpg,0.6425856
corn,SegFormer,second_half,102,1,102,4,1_102_4_aug2.jpg,0.6020904
corn,SegFormer,second_half,102,1,102,4,1_102_4_aug3.jpg,0.30527973
corn,SegFormer,second_half,102,1,102,4,1_102_4_aug4.jpg,0.5716341
corn,SegFormer,second_half,102,1,102,4,1_102_4_aug5.jpg,0.32847062
corn,SegFormer,second_half,102,2,102,4,2_102_4.jpg,0.901407
corn,SegFormer,second_half,102,2,102,4,2_102_4_aug1.jpg,0.8812742
corn,SegFormer,second_half,102,2,102,4,2_102_4_aug2.jpg,0.8733644
corn,SegFormer,second_half,102,2,102,4,2_102_4_aug3.jpg,0.8591139
corn,SegFormer,second_half,102,2,102,4,2_102_4_aug4.jpg,0.89967036
corn,SegFormer,second_half,102,2,102,4,2_102_4_aug5.jpg,0.86765087
corn,SegFormer,second_half,102,3,102,4,3_102_4.jpg,0.75074387
corn,SegFormer,second_half,102,3,102,4,3_102_4_aug1.jpg,0.7260329
corn,SegFormer,second_half,102,3,102,4,3_102_4_aug2.jpg,0.7000391
corn,SegFormer,second_half,102,3,102,4,3_102_4_aug3.jpg,0.7168588
corn,SegFormer,second_half,102,3,102,4,3_102_4_aug4.jpg,0.7263992
corn,SegFormer,second_half,102,3,102,4,3_102_4_aug5.jpg,0.68988514
corn,SegFormer,second_half,102,5,102,4,5_102_4.jpg,0.9177301
corn,SegFormer,second_half,102,5,102,4,5_102_4_aug1.jpg,0.9113419
corn,SegFormer,second_half,102,5,102,4,5_102_4_aug2.jpg,0.87392664
corn,SegFormer,second_half,102,5,102,4,5_102_4_aug3.jpg,0.90136385
corn,SegFormer,second_half,102,5,102,4,5_102_4_aug4.jpg,0.9187264
corn,SegFormer,second_half,102,5,102,4,5_102_4_aug5.jpg,0.9181942
corn,SegFormer,second_half,102,6,102,4,6_102_4.jpg,0.8800988
corn,SegFormer,second_half,102,6,102,4,6_102_4_aug1.jpg,0.89208674
corn,SegFormer,second_half,102,6,102,4,6_102_4_aug2.jpg,0.8731065
corn,SegFormer,second_half,102,6,102,4,6_102_4_aug3.jpg,0.5951541
corn,SegFormer,second_half,102,6,102,4,6_102_4_aug4.jpg,0.8705234
corn,SegFormer,second_half,102,6,102,4,6_102_4_aug5.jpg,0.5776659
corn,SegFormer,second_half,103,1,103,4,1_103_4.jpg,0.8905359
corn,SegFormer,second_half,103,1,103,4,1_103_4_aug1.jpg,0.89699733
corn,SegFormer,second_half,103,1,103,4,1_103_4_aug2.jpg,0.8752853
corn,SegFormer,second_half,103,1,103,4,1_103_4_aug3.jpg,0.8797702
corn,SegFormer,second_half,103,1,103,4,1_103_4_aug4.jpg,0.89291096
corn,SegFormer,second_half,103,1,103,4,1_103_4_aug5.jpg,0.8908019
corn,SegFormer,second_half,103,2,103,4,2_103_4.jpg,0.87491816
corn,SegFormer,second_half,103,2,103,4,2_103_4_aug1.jpg,0.840096
corn,SegFormer,second_half,103,2,103,4,2_103_4_aug2.jpg,0.8381729
corn,SegFormer,second_half,103,2,103,4,2_103_4_aug3.jpg,0.86708134
corn,SegFormer,second_half,103,2,103,4,2_103_4_aug4.jpg,0.8755811
corn,SegFormer,second_half,103,2,103,4,2_103_4_aug5.jpg,0.87707806
corn,SegFormer,second_half,103,3,103,4,3_103_4.jpg,0.8585445
corn,SegFormer,second_half,103,3,103,4,3_103_4_aug1.jpg,0.85430735
corn,SegFormer,second_half,103,3,103,4,3_103_4_aug2.jpg,0.865763
corn,SegFormer,second_half,103,3,103,4,3_103_4_aug3.jpg,0.9039383
corn,SegFormer,second_half,103,3,103,4,3_103_4_aug4.jpg,0.8644106
corn,SegFormer,second_half,103,3,103,4,3_103_4_aug5.jpg,0.8547239
corn,SegFormer,second_half,103,4,103,4,4_103_4.jpg,0.902986
corn,SegFormer,second_half,103,4,103,4,4_103_4_aug1.jpg,0.90172625
corn,SegFormer,second_half,103,4,103,4,4_103_4_aug2.jpg,0.9022388
corn,SegFormer,second_half,103,4,103,4,4_103_4_aug3.jpg,0.8986059
corn,SegFormer,second_half,103,4,103,4,4_103_4_aug4.jpg,0.90950006
corn,SegFormer,second_half,103,4,103,4,4_103_4_aug5.jpg,0.9077095
corn,SegFormer,second_half,103,5,103,4,5_103_4.jpg,0.900669
corn,SegFormer,second_half,103,5,103,4,5_103_4_aug1.jpg,0.9256553
corn,SegFormer,second_half,103,5,103,4,5_103_4_aug2.jpg,0.9188541
corn,SegFormer,second_half,103,5,103,4,5_103_4_aug3.jpg,0.918818
corn,SegFormer,second_half,103,5,103,4,5_103_4_aug4.jpg,0.8721933
corn,SegFormer,second_half,103,5,103,4,5_103_4_aug5.jpg,0.87335414
corn,SegFormer,second_half,103,6,103,4,6_103_4.jpg,0.692783
corn,SegFormer,second_half,103,6,103,4,6_103_4_aug1.jpg,0.5780097
corn,SegFormer,second_half,103,6,103,4,6_103_4_aug2.jpg,0.61197555
corn,SegFormer,second_half,103,6,103,4,6_103_4_aug3.jpg,0.7370935
corn,SegFormer,second_half,103,6,103,4,6_103_4_aug4.jpg,0.6936701
corn,SegFormer,second_half,103,6,103,4,6_103_4_aug5.jpg,0.74053913
corn,SegFormer,second_half,104,1,104,4,1_104_4.jpg,0.83328396
corn,SegFormer,second_half,104,1,104,4,1_104_4_aug1.jpg,0.8281816
corn,SegFormer,second_half,104,1,104,4,1_104_4_aug2.jpg,0.8007741
corn,SegFormer,second_half,104,1,104,4,1_104_4_aug3.jpg,0.8129032
corn,SegFormer,second_half,104,1,104,4,1_104_4_aug4.jpg,0.82939464
corn,SegFormer,second_half,104,1,104,4,1_104_4_aug5.jpg,0.8309074
corn,SegFormer,second_half,104,2,104,4,2_104_4.jpg,0.9156876
corn,SegFormer,second_half,104,2,104,4,2_104_4_aug1.jpg,0.92888016
corn,SegFormer,second_half,104,2,104,4,2_104_4_aug2.jpg,0.89541703
corn,SegFormer,second_half,104,2,104,4,2_104_4_aug3.jpg,0.88220197
corn,SegFormer,second_half,104,2,104,4,2_104_4_aug4.jpg,0.8755297
corn,SegFormer,second_half,104,2,104,4,2_104_4_aug5.jpg,0.9169752
corn,SegFormer,second_half,104,3,104,4,3_104_4.jpg,0.84711504
corn,SegFormer,second_half,104,3,104,4,3_104_4_aug1.jpg,0.8435825
corn,SegFormer,second_half,104,3,104,4,3_104_4_aug2.jpg,0.85280174
corn,SegFormer,second_half,104,3,104,4,3_104_4_aug3.jpg,0.8779601
corn,SegFormer,second_half,104,3,104,4,3_104_4_aug4.jpg,0.8467212
corn,SegFormer,second_half,104,3,104,4,3_104_4_aug5.jpg,0.84374845
corn,SegFormer,second_half,104,4,104,4,4_104_4.jpg,0.8952321
corn,SegFormer,second_half,104,4,104,4,4_104_4_aug1.jpg,0.89385474
corn,SegFormer,second_half,104,4,104,4,4_104_4_aug2.jpg,0.89869654
corn,SegFormer,second_half,104,4,104,4,4_104_4_aug3.jpg,0.9002554
corn,SegFormer,second_half,104,4,104,4,4_104_4_aug4.jpg,0.8955942
corn,SegFormer,second_half,104,4,104,4,4_104_4_aug5.jpg,0.89367855
corn,SegFormer,second_half,104,5,104,4,5_104_4.jpg,0.91409093
corn,SegFormer,second_half,104,5,104,4,5_104_4_aug1.jpg,0.89519507
corn,SegFormer,second_half,104,5,104,4,5_104_4_aug2.jpg,0.8403046
corn,SegFormer,second_half,104,5,104,4,5_104_4_aug3.jpg,0.8690897
corn,SegFormer,second_half,104,5,104,4,5_104_4_aug4.jpg,0.9160685
corn,SegFormer,second_half,104,5,104,4,5_104_4_aug5.jpg,0.9150799
corn,SegFormer,second_half,104,6,104,4,6_104_4.jpg,0.6471515
corn,SegFormer,second_half,104,6,104,4,6_104_4_aug1.jpg,0.7058455
corn,SegFormer,second_half,104,6,104,4,6_104_4_aug2.jpg,0.6285141
corn,SegFormer,second_half,104,6,104,4,6_104_4_aug3.jpg,0.58206016
corn,SegFormer,second_half,104,6,104,4,6_104_4_aug4.jpg,0.6497901
corn,SegFormer,second_half,104,6,104,4,6_104_4_aug5.jpg,0.6218914
corn,SegFormer,second_half,105,1,105,4,1_105_4.jpg,0.91448754
corn,SegFormer,second_half,105,1,105,4,1_105_4_aug1.jpg,0.92120486
corn,SegFormer,second_half,105,1,105,4,1_105_4_aug2.jpg,0.9106348
corn,SegFormer,second_half,105,1,105,4,1_105_4_aug3.jpg,0.9210254
corn,SegFormer,second_half,105,1,105,4,1_105_4_aug4.jpg,0.84625655
corn,SegFormer,second_half,105,1,105,4,1_105_4_aug5.jpg,0.88146514
corn,SegFormer,second_half,105,2,105,4,2_105_4.jpg,0.93813413
corn,SegFormer,second_half,105,2,105,4,2_105_4_aug1.jpg,0.93283033
corn,SegFormer,second_half,105,2,105,4,2_105_4_aug2.jpg,0.9430243
corn,SegFormer,second_half,105,2,105,4,2_105_4_aug3.jpg,0.93417513
corn,SegFormer,second_half,105,2,105,4,2_105_4_aug4.jpg,0.93751234
corn,SegFormer,second_half,105,2,105,4,2_105_4_aug5.jpg,0.9359006
corn,SegFormer,second_half,105,3,105,4,3_105_4.jpg,0.9108907
corn,SegFormer,second_half,105,3,105,4,3_105_4_aug1.jpg,0.94011015
corn,SegFormer,second_half,105,3,105,4,3_105_4_aug2.jpg,0.9468914
corn,SegFormer,second_half,105,3,105,4,3_105_4_aug3.jpg,0.94734335
corn,SegFormer,second_half,105,3,105,4,3_105_4_aug4.jpg,0.9114927
corn,SegFormer,second_half,105,3,105,4,3_105_4_aug5.jpg,0.9129975
corn,SegFormer,second_half,105,4,105,4,4_105_4.jpg,0.9184828
corn,SegFormer,second_half,105,4,105,4,4_105_4_aug1.jpg,0.93500024
corn,SegFormer,second_half,105,4,105,4,4_105_4_aug2.jpg,0.9373555
corn,SegFormer,second_half,105,4,105,4,4_105_4_aug3.jpg,0.9375285
corn,SegFormer,second_half,105,4,105,4,4_105_4_aug4.jpg,0.91703117
corn,SegFormer,second_half,105,4,105,4,4_105_4_aug5.jpg,0.89217377
