crop,modelname,train_date,test_date,collectiondate,genotype,individual_id,img_name,IoU
sorghum,SegFormer,1,1,1,19,5,1_19_5_aug3.jpg,0.9270484
sorghum,SegFormer,1,1,1,19,5,1_19_5_aug4.jpg,0.9131474
sorghum,SegFormer,1,1,1,19,5,1_19_5_aug5.jpg,0.9514446
sorghum,SegFormer,1,1,1,1,1,1_1_1.jpg,0.672482
sorghum,SegFormer,1,1,1,1,10,1_1_10.jpg,0.8556271
sorghum,SegFormer,1,1,1,1,10,1_1_10_aug1.jpg,0.8580372
sorghum,SegFormer,1,1,1,1,10,1_1_10_aug2.jpg,0.88942707
sorghum,SegFormer,1,1,1,1,10,1_1_10_aug3.jpg,0.8755868
sorghum,SegFormer,1,1,1,1,10,1_1_10_aug4.jpg,0.8462487
sorghum,SegFormer,1,1,1,1,10,1_1_10_aug5.jpg,0.8588912
sorghum,SegFormer,1,1,1,1,1,1_1_1_aug1.jpg,0.71855974
sorghum,SegFormer,1,1,1,1,1,1_1_1_aug2.jpg,0.7693233
sorghum,SegFormer,1,1,1,1,1,1_1_1_aug3.jpg,0.5960487
sorghum,SegFormer,1,1,1,1,1,1_1_1_aug4.jpg,0.6789045
sorghum,SegFormer,1,1,1,1,1,1_1_1_aug5.jpg,0.6735556
sorghum,SegFormer,1,1,1,1,5,1_1_5.jpg,0.82146555
sorghum,SegFormer,1,1,1,1,5,1_1_5_aug1.jpg,0.8233829
sorghum,SegFormer,1,1,1,1,5,1_1_5_aug2.jpg,0.8243483
sorghum,SegFormer,1,1,1,1,5,1_1_5_aug3.jpg,0.77467626
sorghum,SegFormer,1,1,1,1,5,1_1_5_aug4.jpg,0.80855966
sorghum,SegFormer,1,1,1,1,5,1_1_5_aug5.jpg,0.6784581
sorghum,SegFormer,1,1,1,20,1,1_20_1.jpg,0.8856536
sorghum,SegFormer,1,1,1,20,10,1_20_10.jpg,0.8875119
sorghum,SegFormer,1,1,1,20,10,1_20_10_aug1.jpg,0.8940836
sorghum,SegFormer,1,1,1,20,10,1_20_10_aug2.jpg,0.8658662
sorghum,SegFormer,1,1,1,20,10,1_20_10_aug3.jpg,0.85787135
sorghum,SegFormer,1,1,1,20,10,1_20_10_aug4.jpg,0.8723376
sorghum,SegFormer,1,1,1,20,10,1_20_10_aug5.jpg,0.8804348
sorghum,SegFormer,1,1,1,20,1,1_20_1_aug1.jpg,0.8773194
sorghum,SegFormer,1,1,1,20,1,1_20_1_aug2.jpg,0.88187426
sorghum,SegFormer,1,1,1,20,1,1_20_1_aug3.jpg,0.8831979
sorghum,SegFormer,1,1,1,20,1,1_20_1_aug4.jpg,0.880689
sorghum,SegFormer,1,1,1,20,1,1_20_1_aug5.jpg,0.8213883
sorghum,SegFormer,1,1,1,20,5,1_20_5.jpg,0.89813316
sorghum,SegFormer,1,1,1,20,5,1_20_5_aug1.jpg,0.9029092
sorghum,SegFormer,1,1,1,20,5,1_20_5_aug2.jpg,0.90450656
sorghum,SegFormer,1,1,1,20,5,1_20_5_aug3.jpg,0.9030539
sorghum,SegFormer,1,1,1,20,5,1_20_5_aug4.jpg,0.9012524
sorghum,SegFormer,1,1,1,20,5,1_20_5_aug5.jpg,0.7153276
sorghum,SegFormer,1,1,1,21,1,1_21_1.jpg,0.8962751
sorghum,SegFormer,1,1,1,21,10,1_21_10.jpg,0.90574926
sorghum,SegFormer,1,1,1,21,10,1_21_10_aug1.jpg,0.9119188
sorghum,SegFormer,1,1,1,21,10,1_21_10_aug2.jpg,0.9102703
sorghum,SegFormer,1,1,1,21,10,1_21_10_aug3.jpg,0.90072674
sorghum,SegFormer,1,1,1,21,10,1_21_10_aug4.jpg,0.90180326
sorghum,SegFormer,1,1,1,21,10,1_21_10_aug5.jpg,0.90227115
sorghum,SegFormer,1,1,1,21,1,1_21_1_aug1.jpg,0.88073415
sorghum,SegFormer,1,1,1,21,1,1_21_1_aug2.jpg,0.75095105
sorghum,SegFormer,1,1,1,21,1,1_21_1_aug3.jpg,0.859698
sorghum,SegFormer,1,1,1,21,1,1_21_1_aug4.jpg,0.942526
sorghum,SegFormer,1,1,1,21,1,1_21_1_aug5.jpg,0.9221301
sorghum,SegFormer,1,1,1,21,5,1_21_5.jpg,0.90461504
sorghum,SegFormer,1,1,1,21,5,1_21_5_aug1.jpg,0.9111441
sorghum,SegFormer,1,1,1,21,5,1_21_5_aug2.jpg,0.8893175
sorghum,SegFormer,1,1,1,21,5,1_21_5_aug3.jpg,0.8514958
sorghum,SegFormer,1,1,1,21,5,1_21_5_aug4.jpg,0.86640185
sorghum,SegFormer,1,1,1,21,5,1_21_5_aug5.jpg,0.9219243
sorghum,SegFormer,1,1,1,22,1,1_22_1.jpg,0.85424113
sorghum,SegFormer,1,1,1,22,10,1_22_10.jpg,0.94216317
sorghum,SegFormer,1,1,1,22,10,1_22_10_aug1.jpg,0.9510442
sorghum,SegFormer,1,1,1,22,10,1_22_10_aug2.jpg,0.93440765
sorghum,SegFormer,1,1,1,22,10,1_22_10_aug3.jpg,0.94281846
sorghum,SegFormer,1,1,1,22,10,1_22_10_aug4.jpg,0.94518566
sorghum,SegFormer,1,1,1,22,10,1_22_10_aug5.jpg,0.9146067
sorghum,SegFormer,1,1,1,22,1,1_22_1_aug1.jpg,0.86346006
sorghum,SegFormer,1,1,1,22,1,1_22_1_aug2.jpg,0.87325704
sorghum,SegFormer,1,1,1,22,1,1_22_1_aug3.jpg,0.86387587
sorghum,SegFormer,1,1,1,22,1,1_22_1_aug4.jpg,0.86332345
sorghum,SegFormer,1,1,1,22,1,1_22_1_aug5.jpg,0.858007
sorghum,SegFormer,1,1,1,22,5,1_22_5.jpg,0.83274215
sorghum,SegFormer,1,1,1,22,5,1_22_5_aug1.jpg,0.9309133
sorghum,SegFormer,1,1,1,22,5,1_22_5_aug2.jpg,0.86090857
sorghum,SegFormer,1,1,1,22,5,1_22_5_aug3.jpg,0.81928825
sorghum,SegFormer,1,1,1,22,5,1_22_5_aug4.jpg,0.8096555
sorghum,SegFormer,1,1,1,22,5,1_22_5_aug5.jpg,0.83256394
sorghum,SegFormer,1,1,1,23,1,1_23_1.jpg,0.8714628
sorghum,SegFormer,1,1,1,23,10,1_23_10.jpg,0.87649995
sorghum,SegFormer,1,1,1,23,10,1_23_10_aug1.jpg,0.90592957
sorghum,SegFormer,1,1,1,23,10,1_23_10_aug2.jpg,0.85935926
sorghum,SegFormer,1,1,1,23,10,1_23_10_aug3.jpg,0.8934648
sorghum,SegFormer,1,1,1,23,10,1_23_10_aug4.jpg,0.8574501
sorghum,SegFormer,1,1,1,23,10,1_23_10_aug5.jpg,0.8364229
sorghum,SegFormer,1,1,1,23,1,1_23_1_aug1.jpg,0.88111365
sorghum,SegFormer,1,1,1,23,1,1_23_1_aug2.jpg,0.8815278
sorghum,SegFormer,1,1,1,23,1,1_23_1_aug3.jpg,0.87674004
sorghum,SegFormer,1,1,1,23,1,1_23_1_aug4.jpg,0.87979484
sorghum,SegFormer,1,1,1,23,1,1_23_1_aug5.jpg,0.85739577
sorghum,SegFormer,1,1,1,23,5,1_23_5.jpg,0.7029484
sorghum,SegFormer,1,1,1,23,5,1_23_5_aug1.jpg,0.7343966
sorghum,SegFormer,1,1,1,23,5,1_23_5_aug2.jpg,0.743551
sorghum,SegFormer,1,1,1,23,5,1_23_5_aug3.jpg,0.7417719
sorghum,SegFormer,1,1,1,23,5,1_23_5_aug4.jpg,0.7966024
sorghum,SegFormer,1,1,1,23,5,1_23_5_aug5.jpg,0.7177476
sorghum,SegFormer,1,1,1,24,1,1_24_1.jpg,0.9339498
sorghum,SegFormer,1,1,1,24,10,1_24_10.jpg,0.90995926
sorghum,SegFormer,1,1,1,24,10,1_24_10_aug1.jpg,0.9163017
sorghum,SegFormer,1,1,1,24,10,1_24_10_aug2.jpg,0.92121357
sorghum,SegFormer,1,1,1,24,10,1_24_10_aug3.jpg,0.88746995
sorghum,SegFormer,1,1,1,24,10,1_24_10_aug4.jpg,0.91127974
sorghum,SegFormer,1,1,1,24,10,1_24_10_aug5.jpg,0.9128972
sorghum,SegFormer,1,1,1,24,1,1_24_1_aug1.jpg,0.882781
sorghum,SegFormer,1,1,1,24,1,1_24_1_aug2.jpg,0.919541
sorghum,SegFormer,1,1,1,24,1,1_24_1_aug3.jpg,0.9210998
sorghum,SegFormer,1,1,1,24,1,1_24_1_aug4.jpg,0.9342949
sorghum,SegFormer,1,1,1,24,1,1_24_1_aug5.jpg,0.93329567
sorghum,SegFormer,1,1,1,24,5,1_24_5.jpg,0.9444768
sorghum,SegFormer,1,1,1,24,5,1_24_5_aug1.jpg,0.9302976
sorghum,SegFormer,1,1,1,24,5,1_24_5_aug2.jpg,0.94667923
sorghum,SegFormer,1,1,1,24,5,1_24_5_aug3.jpg,0.9348565
sorghum,SegFormer,1,1,1,24,5,1_24_5_aug4.jpg,0.9401388
