crop,collectiondate,genotype,augmented?,modelname,IoU
wheat,1,5,no,U-NET,0.80598277
wheat,1,5,yes,U-NET,0.87116283
wheat,1,5,yes,U-NET,0.84776473
wheat,1,5,yes,U-NET,0.8865852
wheat,1,5,yes,U-NET,0.8302487
wheat,1,5,yes,U-NET,0.8221583
wheat,1,6,no,U-NET,0.86972636
wheat,1,6,no,U-NET,0.6623662
wheat,1,6,yes,U-NET,0.8535809
wheat,1,6,yes,U-NET,0.6990214
wheat,1,6,yes,U-NET,0.7891724
wheat,1,6,yes,U-NET,0.6570426
wheat,1,6,yes,U-NET,0.25583673
wheat,1,6,yes,U-NET,0.8795568
wheat,1,6,yes,U-NET,0.8590443
wheat,1,6,yes,U-NET,0.8672615
wheat,1,6,yes,U-NET,0.86980367
wheat,1,6,yes,U-NET,0.86726916
wheat,1,6,no,U-NET,0.9402081
wheat,1,6,yes,U-NET,0.9423798
wheat,1,6,yes,U-NET,0.9331986
wheat,1,6,yes,U-NET,0.8993612
wheat,1,6,yes,U-NET,0.9422766
wheat,1,6,yes,U-NET,0.9315274
wheat,1,7,no,U-NET,0.113584906
wheat,1,7,no,U-NET,0.7813261
wheat,1,7,yes,U-NET,0.83376473
wheat,1,7,yes,U-NET,0.7213548
wheat,1,7,yes,U-NET,0.77321327
wheat,1,7,yes,U-NET,0.8059789
wheat,1,7,yes,U-NET,0.7738353
wheat,1,7,yes,U-NET,0.34757134
wheat,1,7,yes,U-NET,0.16751364
wheat,1,7,yes,U-NET,0.04940903
wheat,1,7,yes,U-NET,0.2237528
wheat,1,7,yes,U-NET,0.00017624251
wheat,1,7,no,U-NET,0.9267375
wheat,1,7,yes,U-NET,0.9176496
wheat,1,7,yes,U-NET,0.92688626
wheat,1,7,yes,U-NET,0.92025715
wheat,1,7,yes,U-NET,0.9292851
wheat,1,7,yes,U-NET,0.93219584
wheat,1,8,no,U-NET,0.67078984
wheat,1,8,no,U-NET,0.7604913
wheat,1,8,yes,U-NET,0.7640433
wheat,1,8,yes,U-NET,0.7840121
wheat,1,8,yes,U-NET,0.7692027
wheat,1,8,yes,U-NET,0.7713478
wheat,1,8,yes,U-NET,0.73186255
wheat,1,8,yes,U-NET,0.8096799
wheat,1,8,yes,U-NET,0.7515446
wheat,1,8,yes,U-NET,0.77774394
wheat,1,8,yes,U-NET,0.7910019
wheat,1,8,yes,U-NET,0.69584125
wheat,1,8,no,U-NET,0.5546106
wheat,1,8,yes,U-NET,0.74812365
wheat,1,8,yes,U-NET,0.7990596
wheat,1,8,yes,U-NET,0.71349204
wheat,1,8,yes,U-NET,0.60036594
wheat,1,8,yes,U-NET,0.559129
wheat,1,9,no,U-NET,0.9324095
wheat,1,9,no,U-NET,0.5357237
wheat,1,9,yes,U-NET,0.6895692
wheat,1,9,yes,U-NET,0.7054114
wheat,1,9,yes,U-NET,0.64238966
wheat,1,9,yes,U-NET,0.5063653
wheat,1,9,yes,U-NET,0.38895416
wheat,1,9,yes,U-NET,0.92524225
wheat,1,9,yes,U-NET,0.9330447
wheat,1,9,yes,U-NET,0.9118333
wheat,1,9,yes,U-NET,0.9253432
wheat,1,9,yes,U-NET,0.64992505
wheat,1,9,no,U-NET,0.9238845
wheat,1,9,yes,U-NET,0.9088685
wheat,1,9,yes,U-NET,0.9233509
wheat,1,9,yes,U-NET,0.9150796
wheat,1,9,yes,U-NET,0.92332613
wheat,1,9,yes,U-NET,0.90409714
wheat,2,10,no,U-NET,0.9064634
wheat,2,10,no,U-NET,0.85572624
wheat,2,10,yes,U-NET,0.88190526
wheat,2,10,yes,U-NET,0.8503685
wheat,2,10,yes,U-NET,0.82142293
wheat,2,10,yes,U-NET,0.8540228
wheat,2,10,yes,U-NET,0.750439
wheat,2,10,yes,U-NET,0.6375997
wheat,2,10,yes,U-NET,0.8770103
wheat,2,10,yes,U-NET,0.7483673
wheat,2,10,yes,U-NET,0.9054482
wheat,2,10,yes,U-NET,0.9062154
wheat,2,10,no,U-NET,0.90026844
wheat,2,10,yes,U-NET,0.8912383
wheat,2,10,yes,U-NET,0.91813827
wheat,2,10,yes,U-NET,0.9199119
wheat,2,10,yes,U-NET,0.9016283
wheat,2,10,yes,U-NET,0.89717877
wheat,2,11,no,U-NET,0.73376733
wheat,2,11,no,U-NET,0.8175562
wheat,2,11,yes,U-NET,0.8301223
wheat,2,11,yes,U-NET,0.7794671
wheat,2,11,yes,U-NET,0.61923325
wheat,2,11,yes,U-NET,0.8057777
wheat,2,11,yes,U-NET,0.48224592
wheat,2,11,yes,U-NET,0.71864796
wheat,2,11,yes,U-NET,0.6898744
wheat,2,11,yes,U-NET,0.6334438
wheat,2,11,yes,U-NET,0.7737187
wheat,2,11,yes,U-NET,0.70703375
wheat,2,11,no,U-NET,0.4434901
wheat,2,11,yes,U-NET,0.53651345
wheat,2,11,yes,U-NET,0.4201995
wheat,2,11,yes,U-NET,0.6105185
wheat,2,11,yes,U-NET,0.45551488
wheat,2,11,yes,U-NET,0.4442697
wheat,2,12,no,U-NET,0.9370056
wheat,2,12,no,U-NET,0.861564
wheat,2,12,yes,U-NET,0.8647677
wheat,2,12,yes,U-NET,0.81949973
wheat,2,12,yes,U-NET,0.8631549
wheat,2,12,yes,U-NET,0.87435603
wheat,2,12,yes,U-NET,0.88084984
wheat,2,12,yes,U-NET,0.93727154
wheat,2,12,yes,U-NET,0.93546504
wheat,2,12,yes,U-NET,0.92809683
wheat,2,12,yes,U-NET,0.93674785
wheat,2,12,yes,U-NET,0.936473
wheat,2,12,no,U-NET,0.79895836
wheat,2,12,yes,U-NET,0.8697548
wheat,2,12,yes,U-NET,0.6800977
wheat,2,12,yes,U-NET,0.2848333
wheat,2,12,yes,U-NET,0.7473507
wheat,2,12,yes,U-NET,0.8123366
wheat,2,13,no,U-NET,0.6275844
wheat,2,13,no,U-NET,0.57825845
wheat,2,13,yes,U-NET,0.616609
wheat,2,13,yes,U-NET,0.6521649
wheat,2,13,yes,U-NET,0.59171456
wheat,2,13,yes,U-NET,0.5672648
wheat,2,13,yes,U-NET,0.6500892
wheat,2,13,yes,U-NET,0.6850779
wheat,2,13,yes,U-NET,0.5873247
wheat,2,13,yes,U-NET,0.5897467
wheat,2,13,yes,U-NET,0.61876065
wheat,2,13,yes,U-NET,0.7568081
wheat,2,13,no,U-NET,0.108071595
wheat,2,13,yes,U-NET,0.2370607
wheat,2,13,yes,U-NET,0.407444
wheat,2,13,yes,U-NET,0.10866753
wheat,2,13,yes,U-NET,0.03041695
wheat,2,13,yes,U-NET,0.08970439
wheat,2,14,no,U-NET,0.47425762
wheat,2,14,no,U-NET,0.92808867
wheat,2,14,yes,U-NET,0.92926
wheat,2,14,yes,U-NET,0.9269112
wheat,2,14,yes,U-NET,0.92907417
wheat,2,14,yes,U-NET,0.928378
wheat,2,14,yes,U-NET,0.90034455
wheat,2,14,yes,U-NET,0.49007896
wheat,2,14,yes,U-NET,0.4656541
wheat,2,14,yes,U-NET,0.49752292
wheat,2,14,yes,U-NET,0.46677977
wheat,2,14,yes,U-NET,0.40241247
wheat,2,14,no,U-NET,0.738473
wheat,2,14,yes,U-NET,0.9009841
wheat,2,14,yes,U-NET,0.8142428
wheat,2,14,yes,U-NET,0.8635767
wheat,2,14,yes,U-NET,0.8563202
wheat,2,14,yes,U-NET,0.75916624
wheat,2,15,no,U-NET,0.930932
wheat,2,15,no,U-NET,0.7908932
wheat,2,15,yes,U-NET,0.8857763
wheat,2,15,yes,U-NET,0.88066083
wheat,2,15,yes,U-NET,0.8797007
wheat,2,15,yes,U-NET,0.78961176
wheat,2,15,yes,U-NET,0.7767458
wheat,2,15,yes,U-NET,0.93617755
wheat,2,15,yes,U-NET,0.9258417
wheat,2,15,yes,U-NET,0.92948574
wheat,2,15,yes,U-NET,0.930129
wheat,2,15,yes,U-NET,0.9270098
wheat,2,15,no,U-NET,0.926712
wheat,2,15,yes,U-NET,0.9319354
wheat,2,15,yes,U-NET,0.9228344
wheat,2,15,yes,U-NET,0.7780106
wheat,2,15,yes,U-NET,0.92202216
wheat,2,15,yes,U-NET,0.928085
wheat,2,16,no,U-NET,0.9101927
wheat,2,16,no,U-NET,0.0076604555
wheat,2,16,yes,U-NET,0.0
wheat,2,16,yes,U-NET,0.0
wheat,2,16,yes,U-NET,0.0
wheat,2,16,yes,U-NET,0.0
wheat,2,16,yes,U-NET,0.0
wheat,2,16,yes,U-NET,0.9201213
wheat,2,16,yes,U-NET,0.9159799
wheat,2,16,yes,U-NET,0.8922457
wheat,2,16,yes,U-NET,0.8983716
wheat,2,16,yes,U-NET,0.8935798
wheat,2,16,no,U-NET,0.68187493
wheat,2,16,yes,U-NET,0.77938783
wheat,2,16,yes,U-NET,0.42246875
wheat,2,16,yes,U-NET,0.73751736
wheat,2,16,yes,U-NET,0.6776097
wheat,2,16,yes,U-NET,0.762022
wheat,2,17,no,U-NET,0.7314706
wheat,2,17,no,U-NET,0.87289554
wheat,2,17,yes,U-NET,0.91807544
wheat,2,17,yes,U-NET,0.7705705
wheat,2,17,yes,U-NET,0.8278734
wheat,2,17,yes,U-NET,0.87688553
wheat,2,17,yes,U-NET,0.8828502
wheat,2,17,yes,U-NET,0.90136504
wheat,2,17,yes,U-NET,0.6369906
wheat,2,17,yes,U-NET,0.5019662
wheat,2,17,yes,U-NET,0.7676191
wheat,2,17,yes,U-NET,0.7245469
wheat,2,17,no,U-NET,0.9081952
wheat,2,17,yes,U-NET,0.8996944
wheat,2,17,yes,U-NET,0.9020003
wheat,2,17,yes,U-NET,0.8828162
wheat,2,17,yes,U-NET,0.9034737
wheat,2,17,yes,U-NET,0.9044839
wheat,2,18,no,U-NET,0.92596036
wheat,2,18,no,U-NET,0.93270683
wheat,2,18,yes,U-NET,0.925999
wheat,2,18,yes,U-NET,0.9124664
wheat,2,18,yes,U-NET,0.93844104
wheat,2,18,yes,U-NET,0.9347989
wheat,2,18,yes,U-NET,0.93452036
wheat,2,18,yes,U-NET,0.9277541
wheat,2,18,yes,U-NET,0.9215738
wheat,2,18,yes,U-NET,0.92348564
wheat,2,18,yes,U-NET,0.92715675
wheat,2,18,yes,U-NET,0.9154378
wheat,2,18,no,U-NET,0.9103657
wheat,2,18,yes,U-NET,0.90879
wheat,2,18,yes,U-NET,0.88001764
wheat,2,18,yes,U-NET,0.89087945
wheat,2,18,yes,U-NET,0.91014016
wheat,2,18,yes,U-NET,0.86839116
wheat,2,19,no,U-NET,0.46602538
wheat,2,19,no,U-NET,0.8682247
wheat,2,19,yes,U-NET,0.90020365
wheat,2,19,yes,U-NET,0.8776027
wheat,2,19,yes,U-NET,0.8198877
wheat,2,19,yes,U-NET,0.88587505
wheat,2,19,yes,U-NET,0.7722003
wheat,2,19,yes,U-NET,0.5195084
wheat,2,19,yes,U-NET,0.7739982
wheat,2,19,yes,U-NET,0.06826397
wheat,2,19,yes,U-NET,0.6722415
wheat,2,19,yes,U-NET,0.6572357
wheat,2,19,no,U-NET,0.9407417
wheat,2,19,yes,U-NET,0.9419355
wheat,2,19,yes,U-NET,0.93954426
wheat,2,19,yes,U-NET,0.9311676
wheat,2,19,yes,U-NET,0.9412871
wheat,2,19,yes,U-NET,0.909821
wheat,2,1,no,U-NET,0.5713964
wheat,2,1,no,U-NET,0.8967486
wheat,2,1,yes,U-NET,0.89860487
wheat,2,1,yes,U-NET,0.8985363
wheat,2,1,yes,U-NET,0.8657261
wheat,2,1,yes,U-NET,0.89561534
wheat,2,1,yes,U-NET,0.8877429
wheat,2,1,yes,U-NET,0.51632464
wheat,2,1,yes,U-NET,0.55330664
wheat,2,1,yes,U-NET,0.23860414
wheat,2,1,yes,U-NET,0.5108646
wheat,2,1,yes,U-NET,0.59330785
wheat,2,1,no,U-NET,0.8984071
wheat,2,1,yes,U-NET,0.90371954
wheat,2,1,yes,U-NET,0.88635176
wheat,2,1,yes,U-NET,0.8655031
wheat,2,1,yes,U-NET,0.8990257
wheat,2,1,yes,U-NET,0.8694397
wheat,2,20,no,U-NET,0.9168109
wheat,2,20,no,U-NET,0.8908148
wheat,2,20,yes,U-NET,0.8023638
wheat,2,20,yes,U-NET,0.88627875
wheat,2,20,yes,U-NET,0.669864
wheat,2,20,yes,U-NET,0.88941234
wheat,2,20,yes,U-NET,0.890369
wheat,2,20,yes,U-NET,0.88104254
wheat,2,20,yes,U-NET,0.913597
wheat,2,20,yes,U-NET,0.8946466
wheat,2,20,yes,U-NET,0.9085615
wheat,2,20,yes,U-NET,0.45636848
wheat,2,20,no,U-NET,0.902832
wheat,2,20,yes,U-NET,0.8997494
wheat,2,20,yes,U-NET,0.8970129
wheat,2,20,yes,U-NET,0.90209705
wheat,2,20,yes,U-NET,0.89952093
wheat,2,20,yes,U-NET,0.9065574
wheat,2,21,no,U-NET,0.8469426
wheat,2,21,no,U-NET,0.87176913
wheat,2,21,yes,U-NET,0.87228405
wheat,2,21,yes,U-NET,0.6413709
wheat,2,21,yes,U-NET,0.8605732
wheat,2,21,yes,U-NET,0.8799076
wheat,2,21,yes,U-NET,0.8623008
wheat,2,21,yes,U-NET,0.8700705
wheat,2,21,yes,U-NET,0.8071693
wheat,2,21,yes,U-NET,0.8170417
wheat,2,21,yes,U-NET,0.85536253
wheat,2,21,yes,U-NET,0.85952926
wheat,2,21,no,U-NET,0.6740458
wheat,2,21,yes,U-NET,0.8665835
wheat,2,21,yes,U-NET,0.85317266
wheat,2,21,yes,U-NET,0.8372671
wheat,2,21,yes,U-NET,0.67548996
wheat,2,21,yes,U-NET,0.43661973
wheat,2,22,no,U-NET,0.7339303
wheat,2,22,no,U-NET,0.7995093
wheat,2,22,yes,U-NET,0.68564093
wheat,2,22,yes,U-NET,0.48337516
wheat,2,22,yes,U-NET,0.56659335
wheat,2,22,yes,U-NET,0.7943795
wheat,2,22,yes,U-NET,0.55285627
wheat,2,22,yes,U-NET,0.7414745
wheat,2,22,yes,U-NET,0.70384026
wheat,2,22,yes,U-NET,0.6746356
wheat,2,22,yes,U-NET,0.7483037
wheat,2,22,yes,U-NET,0.74800795
wheat,2,22,no,U-NET,0.5589192
wheat,2,22,yes,U-NET,0.87768555
wheat,2,22,yes,U-NET,0.8752975
wheat,2,22,yes,U-NET,0.7134708
wheat,2,22,yes,U-NET,0.5576971
wheat,2,22,yes,U-NET,0.4749494
wheat,2,23,no,U-NET,0.84885764
wheat,2,23,no,U-NET,0.9003785
wheat,2,23,yes,U-NET,0.9043121
wheat,2,23,yes,U-NET,0.90270185
wheat,2,23,yes,U-NET,0.85105133
wheat,2,23,yes,U-NET,0.9018954
wheat,2,23,yes,U-NET,0.8987131
wheat,2,23,yes,U-NET,0.8402332
wheat,2,23,yes,U-NET,0.8367189
wheat,2,23,yes,U-NET,0.7206491
wheat,2,23,yes,U-NET,0.82510954
wheat,2,23,yes,U-NET,0.5888935
wheat,2,23,no,U-NET,0.92801183
wheat,2,23,yes,U-NET,0.92486316
wheat,2,23,yes,U-NET,0.92569065
wheat,2,23,yes,U-NET,0.9210411
wheat,2,23,yes,U-NET,0.92543274
wheat,2,23,yes,U-NET,0.909539
wheat,2,24,no,U-NET,0.70658684
wheat,2,24,no,U-NET,0.5472318
wheat,2,24,yes,U-NET,0.3204524
wheat,2,24,yes,U-NET,0.4664629
wheat,2,24,yes,U-NET,0.4375307
wheat,2,24,yes,U-NET,0.5712293
wheat,2,24,yes,U-NET,0.3250671
wheat,2,24,yes,U-NET,0.48565122
wheat,2,24,yes,U-NET,0.520091
wheat,2,24,yes,U-NET,0.1937195
wheat,2,24,yes,U-NET,0.7059347
wheat,2,24,yes,U-NET,0.740958
wheat,2,24,no,U-NET,0.92463964
wheat,2,24,yes,U-NET,0.9306998
wheat,2,24,yes,U-NET,0.92722553
wheat,2,24,yes,U-NET,0.9039486
wheat,2,24,yes,U-NET,0.9150956
wheat,2,24,yes,U-NET,0.919534
wheat,2,25,no,U-NET,0.8433169
wheat,2,25,no,U-NET,0.62160647
wheat,2,25,yes,U-NET,0.64218456
wheat,2,25,yes,U-NET,0.5365174
wheat,2,25,yes,U-NET,0.5373413
wheat,2,25,yes,U-NET,0.6145622
wheat,2,25,yes,U-NET,0.6183206
wheat,2,25,yes,U-NET,0.82403386
wheat,2,25,yes,U-NET,0.8323373
wheat,2,25,yes,U-NET,0.7687276
wheat,2,25,yes,U-NET,0.83988917
wheat,2,25,yes,U-NET,0.83470064
wheat,2,25,no,U-NET,0.81256354
wheat,2,25,yes,U-NET,0.6203243
wheat,2,25,yes,U-NET,0.5584844
wheat,2,25,yes,U-NET,0.52189845
wheat,2,25,yes,U-NET,0.8130497
wheat,2,25,yes,U-NET,0.7950585
wheat,2,26,no,U-NET,0.87644815
wheat,2,26,no,U-NET,0.8728228
wheat,2,26,yes,U-NET,0.83033854
wheat,2,26,yes,U-NET,0.85320455
wheat,2,26,yes,U-NET,0.8827608
wheat,2,26,yes,U-NET,0.8742645
wheat,2,26,yes,U-NET,0.85153806
wheat,2,26,yes,U-NET,0.8995128
wheat,2,26,yes,U-NET,0.8790674
wheat,2,26,yes,U-NET,0.8802254
wheat,2,26,yes,U-NET,0.8770962
wheat,2,26,yes,U-NET,0.8576351
wheat,2,26,no,U-NET,0.68818206
wheat,2,26,yes,U-NET,0.744615
wheat,2,26,yes,U-NET,0.7185607
wheat,2,26,yes,U-NET,0.73714805
wheat,2,26,yes,U-NET,0.67577684
wheat,2,26,yes,U-NET,0.64092743
wheat,2,27,no,U-NET,0.26124626
wheat,2,27,no,U-NET,0.45785823
wheat,2,27,yes,U-NET,0.3687985
wheat,2,27,yes,U-NET,0.45770484
wheat,2,27,yes,U-NET,0.38061976
wheat,2,27,yes,U-NET,0.33064613
wheat,2,27,yes,U-NET,0.20385174
wheat,2,27,yes,U-NET,0.0
wheat,2,27,yes,U-NET,0.1650557
wheat,2,27,yes,U-NET,0.14039364
wheat,2,27,yes,U-NET,0.16556291
wheat,2,27,yes,U-NET,0.27461696
wheat,2,27,no,U-NET,0.91634446
wheat,2,27,yes,U-NET,0.82878965
wheat,2,27,yes,U-NET,0.81176347
wheat,2,27,yes,U-NET,0.8518601
wheat,2,27,yes,U-NET,0.908856
wheat,2,27,yes,U-NET,0.91573036
wheat,2,28,no,U-NET,0.9055388
wheat,2,28,no,U-NET,0.8832239
wheat,2,28,yes,U-NET,0.88172174
wheat,2,28,yes,U-NET,0.8787806
wheat,2,28,yes,U-NET,0.68920255
wheat,2,28,yes,U-NET,0.8825053
wheat,2,28,yes,U-NET,0.8825673
wheat,2,28,yes,U-NET,0.90366036
wheat,2,28,yes,U-NET,0.9077888
wheat,2,28,yes,U-NET,0.8856305
wheat,2,28,yes,U-NET,0.9002632
wheat,2,28,yes,U-NET,0.9042611
wheat,2,28,no,U-NET,0.92413926
wheat,2,28,yes,U-NET,0.92433405
wheat,2,28,yes,U-NET,0.92476255
wheat,2,28,yes,U-NET,0.91818947
wheat,2,28,yes,U-NET,0.9168816
wheat,2,28,yes,U-NET,0.8971596
wheat,2,29,no,U-NET,0.7971725
wheat,2,29,no,U-NET,0.82369536
wheat,2,29,yes,U-NET,0.84761006
wheat,2,29,yes,U-NET,0.77246785
wheat,2,29,yes,U-NET,0.84
wheat,2,29,yes,U-NET,0.7807822
wheat,2,29,yes,U-NET,0.82340527
wheat,2,29,yes,U-NET,0.8153556
wheat,2,29,yes,U-NET,0.79088384
wheat,2,29,yes,U-NET,0.5356436
wheat,2,29,yes,U-NET,0.80779284
wheat,2,29,yes,U-NET,0.54212785
wheat,2,29,no,U-NET,0.7372549
wheat,2,29,yes,U-NET,0.7341698
wheat,2,29,yes,U-NET,0.72460175
wheat,2,29,yes,U-NET,0.731615
wheat,2,29,yes,U-NET,0.7293548
wheat,2,29,yes,U-NET,0.7228766
wheat,2,2,no,U-NET,0.5145047
wheat,2,2,no,U-NET,0.45941806
wheat,2,2,yes,U-NET,0.5821803
wheat,2,2,yes,U-NET,0.51942134
wheat,2,2,yes,U-NET,0.14795755
wheat,2,2,yes,U-NET,0.4624126
wheat,2,2,yes,U-NET,0.7162338
wheat,2,2,yes,U-NET,0.57845247
wheat,2,2,yes,U-NET,0.73879665
wheat,2,2,yes,U-NET,0.06983075
wheat,2,2,yes,U-NET,0.4445143
wheat,2,2,yes,U-NET,0.5124295
wheat,2,2,no,U-NET,0.8869252
wheat,2,2,yes,U-NET,0.88557863
wheat,2,2,yes,U-NET,0.8989916
wheat,2,2,yes,U-NET,0.90592694
wheat,2,2,yes,U-NET,0.8928983
wheat,2,2,yes,U-NET,0.6561552
wheat,2,30,no,U-NET,0.8599933
wheat,2,30,no,U-NET,0.9294212
wheat,2,30,yes,U-NET,0.9232815
wheat,2,30,yes,U-NET,0.9174591
wheat,2,30,yes,U-NET,0.91789365
wheat,2,30,yes,U-NET,0.92644906
wheat,2,30,yes,U-NET,0.92332184
wheat,2,30,yes,U-NET,0.52080125
wheat,2,30,yes,U-NET,0.4766278
wheat,2,30,yes,U-NET,0.31458285
wheat,2,30,yes,U-NET,0.8610162
wheat,2,30,yes,U-NET,0.73860466
wheat,2,30,no,U-NET,0.93340856
wheat,2,30,yes,U-NET,0.9267519
wheat,2,30,yes,U-NET,0.9247049
wheat,2,30,yes,U-NET,0.9286957
wheat,2,30,yes,U-NET,0.9315924
wheat,2,30,yes,U-NET,0.9317273
wheat,2,31,no,U-NET,0.71997845
wheat,2,31,no,U-NET,0.5551012
wheat,2,31,yes,U-NET,0.61223555
wheat,2,31,yes,U-NET,0.61495477
wheat,2,31,yes,U-NET,0.5535344
wheat,2,31,yes,U-NET,0.56111723
wheat,2,31,yes,U-NET,0.7929898
wheat,2,31,yes,U-NET,0.91459316
wheat,2,31,yes,U-NET,0.9021305
wheat,2,31,yes,U-NET,0.6319953
wheat,2,31,yes,U-NET,0.86659086
wheat,2,31,yes,U-NET,0.6801072
wheat,2,31,no,U-NET,0.918219
wheat,2,31,yes,U-NET,0.92025864
wheat,2,31,yes,U-NET,0.9183743
wheat,2,31,yes,U-NET,0.90807176
wheat,2,31,yes,U-NET,0.9171108
wheat,2,31,yes,U-NET,0.91968143
wheat,2,32,no,U-NET,0.9183072
wheat,2,32,no,U-NET,0.9239404
wheat,2,32,yes,U-NET,0.9190338
wheat,2,32,yes,U-NET,0.9146201
wheat,2,32,yes,U-NET,0.90367407
wheat,2,32,yes,U-NET,0.9209867
wheat,2,32,yes,U-NET,0.905782
wheat,2,32,yes,U-NET,0.9278486
wheat,2,32,yes,U-NET,0.91580313
wheat,2,32,yes,U-NET,0.9210279
wheat,2,32,yes,U-NET,0.91778404
wheat,2,32,yes,U-NET,0.9001532
wheat,2,32,no,U-NET,0.931798
wheat,2,32,yes,U-NET,0.92579013
wheat,2,32,yes,U-NET,0.92102927
wheat,2,32,yes,U-NET,0.9026566
wheat,2,32,yes,U-NET,0.9319439
wheat,2,32,yes,U-NET,0.91671515
wheat,2,33,no,U-NET,0.8535844
wheat,2,33,no,U-NET,0.7957994
wheat,2,33,yes,U-NET,0.7951131
wheat,2,33,yes,U-NET,0.7639931
wheat,2,33,yes,U-NET,0.7472801
wheat,2,33,yes,U-NET,0.8036631
wheat,2,33,yes,U-NET,0.8823586
wheat,2,33,yes,U-NET,0.85624737
wheat,2,33,yes,U-NET,0.8610087
wheat,2,33,yes,U-NET,0.8158665
wheat,2,33,yes,U-NET,0.8539715
wheat,2,33,yes,U-NET,0.77679414
wheat,2,33,no,U-NET,0.8856792
wheat,2,33,yes,U-NET,0.8794557
wheat,2,33,yes,U-NET,0.8336718
wheat,2,33,yes,U-NET,0.7867933
wheat,2,33,yes,U-NET,0.8666199
wheat,2,33,yes,U-NET,0.7972363
wheat,2,34,no,U-NET,0.8905568
wheat,2,34,no,U-NET,0.85204977
wheat,2,34,yes,U-NET,0.7311321
wheat,2,34,yes,U-NET,0.7125975
wheat,2,34,yes,U-NET,0.76893294
wheat,2,34,yes,U-NET,0.84619635
wheat,2,34,yes,U-NET,0.853701
wheat,2,34,yes,U-NET,0.904256
wheat,2,34,yes,U-NET,0.8739413
wheat,2,34,yes,U-NET,0.8992857
wheat,2,34,yes,U-NET,0.88973993
wheat,2,34,yes,U-NET,0.8889032
wheat,2,34,no,U-NET,0.729786
wheat,2,34,yes,U-NET,0.68042904
wheat,2,34,yes,U-NET,0.65281945
wheat,2,34,yes,U-NET,0.69539726
wheat,2,34,yes,U-NET,0.65443057
wheat,2,34,yes,U-NET,0.7323442
wheat,2,35,no,U-NET,0.8435802
wheat,2,35,no,U-NET,0.6886464
wheat,2,35,yes,U-NET,0.6694039
wheat,2,35,yes,U-NET,0.7187857
wheat,2,35,yes,U-NET,0.70577896
wheat,2,35,yes,U-NET,0.69103086
wheat,2,35,yes,U-NET,0.6744506
wheat,2,35,yes,U-NET,0.8357329
wheat,2,35,yes,U-NET,0.8230252
wheat,2,35,yes,U-NET,0.87652576
wheat,2,35,yes,U-NET,0.86469454
wheat,2,35,yes,U-NET,0.69314027
wheat,2,35,no,U-NET,0.8895755
wheat,2,35,yes,U-NET,0.8896078
wheat,2,35,yes,U-NET,0.8916723
wheat,2,35,yes,U-NET,0.8906292
wheat,2,35,yes,U-NET,0.890175
wheat,2,35,yes,U-NET,0.72574997
wheat,2,36,no,U-NET,0.1901569
wheat,2,36,no,U-NET,0.78014874
wheat,2,36,yes,U-NET,0.75032747
wheat,2,36,yes,U-NET,0.7690441
wheat,2,36,yes,U-NET,0.75828344
wheat,2,36,yes,U-NET,0.77290714
wheat,2,36,yes,U-NET,0.78058124
wheat,2,36,yes,U-NET,0.5197596
wheat,2,36,yes,U-NET,0.47651604
wheat,2,36,yes,U-NET,0.04030069
wheat,2,36,yes,U-NET,0.38756606
wheat,2,36,yes,U-NET,0.17877172
wheat,2,36,no,U-NET,0.0
wheat,2,36,yes,U-NET,0.0
wheat,2,36,yes,U-NET,0.0
wheat,2,36,yes,U-NET,0.0
wheat,2,36,yes,U-NET,0.0
wheat,2,36,yes,U-NET,0.0
wheat,2,37,no,U-NET,0.03439571
wheat,2,37,no,U-NET,0.9287849
wheat,2,37,yes,U-NET,0.92074543
wheat,2,37,yes,U-NET,0.9244103
wheat,2,37,yes,U-NET,0.9260364
wheat,2,37,yes,U-NET,0.9285861
wheat,2,37,yes,U-NET,0.9286229
wheat,2,37,yes,U-NET,0.0017913593
wheat,2,37,yes,U-NET,0.1015625
wheat,2,37,yes,U-NET,0.0
wheat,2,37,yes,U-NET,0.05132242
wheat,2,37,yes,U-NET,0.20754328
wheat,2,37,no,U-NET,0.91055834
wheat,2,37,yes,U-NET,0.91205466
wheat,2,37,yes,U-NET,0.91056484
wheat,2,37,yes,U-NET,0.90048575
wheat,2,37,yes,U-NET,0.911285
wheat,2,37,yes,U-NET,0.8971622
wheat,2,38,no,U-NET,0.85650945
wheat,2,38,no,U-NET,0.84487265
wheat,2,38,yes,U-NET,0.8338794
wheat,2,38,yes,U-NET,0.816785
wheat,2,38,yes,U-NET,0.8144418
wheat,2,38,yes,U-NET,0.83881795
wheat,2,38,yes,U-NET,0.85761845
wheat,2,38,yes,U-NET,0.8408004
wheat,2,38,yes,U-NET,0.82364804
wheat,2,38,yes,U-NET,0.81173855
wheat,2,38,yes,U-NET,0.8574187
wheat,2,38,yes,U-NET,0.8373719
wheat,2,38,no,U-NET,0.6319805
wheat,2,38,yes,U-NET,0.6865946
wheat,2,38,yes,U-NET,0.554265
wheat,2,38,yes,U-NET,0.6470973
wheat,2,38,yes,U-NET,0.6290476
wheat,2,38,yes,U-NET,0.630683
wheat,2,39,no,U-NET,0.7805101
wheat,2,39,no,U-NET,0.8024268
wheat,2,39,yes,U-NET,0.7808013
wheat,2,39,yes,U-NET,0.6164003
wheat,2,39,yes,U-NET,0.5525618
wheat,2,39,yes,U-NET,0.7849083
wheat,2,39,yes,U-NET,0.6240821
