"crop","collectiondate","genotype","augmented.","modelname","IoU","Dice","Precision","Recall","F1","MAE","Hausdorff","PixelAccuracy"
"sorghum",4,16,"yes","SegFormer",0.9344581,0.9661187,0.943935452248991,0.989369689784628,0.966118700316431,0.0066986084,17.8885438199983,0.993301391601562
"sorghum",4,16,"yes","SegFormer",0.92586184,0.96150386,0.931557103683391,0.993440031614305,0.961503891683081,0.0076789856,7.61577310586391,0.992321014404297
"sorghum",4,16,"yes","SegFormer",0.9294931,0.96345836,0.940333320793048,0.987749456629125,0.96345835100027,0.007232666,10.770329614269,0.992767333984375
"sorghum",4,17,"no","SegFormer",0.92578495,0.96146244,0.998619135869763,0.926971598191999,0.961462433307093,0.008403778,11.4017542509914,0.991596221923828
"sorghum",4,17,"no","SegFormer",0.9181048,0.9573041,0.918511303937194,0.999518242548818,0.957304131163678,0.0105896,12.1655250605964,0.989410400390625
"sorghum",4,17,"yes","SegFormer",0.92713517,0.9621901,0.92749433782334,0.999582476875642,0.962190069869536,0.0093307495,8,0.990669250488281
"sorghum",4,17,"yes","SegFormer",0.88743836,0.94036275,0.887488954134717,0.999935765673176,0.940362746726671,0.0150642395,13.4536240470737,0.984935760498047
"sorghum",4,17,"yes","SegFormer",0.8996764,0.9471891,0.899676375404531,1,0.947189097103918,0.013244629,8.06225774829855,0.98675537109375
"sorghum",4,17,"yes","SegFormer",0.92299247,0.9599543,0.923567824280202,0.999325539568345,0.959954339308302,0.009902954,12.8062484748657,0.990097045898438
"sorghum",4,17,"yes","SegFormer",0.9253048,0.96120346,0.925800309413305,0.999421891058582,0.961203434855131,0.0095825195,10.1980390271856,0.99041748046875
"sorghum",4,17,"yes","SegFormer",0.91399664,0.9550661,0.999852420306966,0.914119948728328,0.955066079295154,0.009727478,10,0.990272521972656
"sorghum",4,17,"yes","SegFormer",0.93264633,0.9651495,0.998269771465648,0.934156378600823,0.965149508608071,0.0076293945,12.0830459735946,0.99237060546875
"sorghum",4,17,"yes","SegFormer",0.938489,0.9682686,0.99799505925316,0.940261755380152,0.968268579467496,0.006969452,9.8488578017961,0.993030548095703
"sorghum",4,17,"yes","SegFormer",0.9062342,0.95081097,0.999516566881113,0.906631586048708,0.950810973344889,0.010608673,12.6491106406735,0.989391326904297
"sorghum",4,17,"yes","SegFormer",0.9127474,0.9543836,0.999446249261666,0.913209201915941,0.954383614763634,0.0098724365,12.369316876853,0.990127563476562
"sorghum",4,17,"no","SegFormer",0.824505,0.9038122,0.825363001139799,0.998740705205085,0.90381223714557,0.013523102,9.21954445729289,0.986476898193359
"sorghum",4,17,"yes","SegFormer",0.82255995,0.9026424,0.822803553800592,0.999640201487167,0.902642408490362,0.013717651,10.4403065089106,0.986282348632812
"sorghum",4,17,"yes","SegFormer",0.8315758,0.9080441,0.833116362908071,0.997781242504198,0.908044095175726,0.01285553,8,0.987144470214844
"sorghum",4,17,"yes","SegFormer",0.8679632,0.9293151,0.875463895663238,0.990225473734709,0.929315099330294,0.0095825195,7.61577310586391,0.99041748046875
"sorghum",4,17,"yes","SegFormer",0.8395385,0.9127708,0.840046377980541,0.999280402974334,0.912770793963794,0.012149811,9.21954445729289,0.987850189208984
"sorghum",4,17,"yes","SegFormer",0.8417927,0.9141015,0.84569884248636,0.994543055888702,0.914101468845592,0.011890411,9.21954445729289,0.988109588623047
"sorghum",4,18,"no","SegFormer",0.79138845,0.88354754,0.995284268531765,0.794367031061679,0.88354754877174,0.037776947,27,0.962223052978516
"sorghum",4,18,"no","SegFormer",0.8043342,0.8915579,0.999584868455192,0.804602982331565,0.891557900583171,0.017875671,20.6155281280883,0.982124328613281
"sorghum",4,18,"yes","SegFormer",0.7926585,0.88433856,0.999736648056463,0.792824025729919,0.884338528199036,0.018939972,20,0.981060028076172
"sorghum",4,18,"yes","SegFormer",0.79200065,0.883929,0.999420473104684,0.792364562883756,0.883928987465635,0.019004822,19.6977156035922,0.980995178222656
"sorghum",4,18,"yes","SegFormer",0.7890935,0.8821154,0.999576853908812,0.789357169708868,0.882115433986043,0.019268036,18.0277563773199,0.980731964111328
"sorghum",4,18,"yes","SegFormer",0.79914814,0.8883628,0.99963436928702,0.799381813625162,0.888362809265191,0.018348694,21.2602916254693,0.981651306152344
"sorghum",4,18,"yes","SegFormer",0.74615896,0.8546289,0.999384890678298,0.74650181696671,0.854628921193573,0.02319336,50.8035431835222,0.976806640625
"sorghum",4,18,"yes","SegFormer",0.82052845,0.9014179,0.992878036372886,0.825386420823378,0.901417882874561,0.032569885,26.6833281282527,0.967430114746094
"sorghum",4,18,"yes","SegFormer",0.812066,0.89628744,0.990330007674597,0.818556657433447,0.896287463968605,0.034175873,32.0156211871642,0.965824127197266
"sorghum",4,18,"yes","SegFormer",0.8071552,0.8932882,0.99345068599534,0.811473156703952,0.893288176623256,0.03497696,27.6586333718787,0.965023040771484
"sorghum",4,18,"yes","SegFormer",0.7936257,0.88494015,0.995271305542347,0.796629522339458,0.884940162307539,0.03737259,27,0.962627410888672
"sorghum",4,18,"yes","SegFormer",0.7850079,0.8795568,0.996466903990793,0.787198951218997,0.879556784085808,0.038894653,27,0.961105346679688
"sorghum",4,18,"no","SegFormer",0.7989576,0.88824505,0.839055946541551,0.943560636341834,0.888245033112583,0.022659302,26,0.977340698242188
"sorghum",4,18,"yes","SegFormer",0.80475837,0.8918184,0.873185491592937,0.911263889999201,0.89181841297162,0.02109909,24.1660919471891,0.978900909423828
"sorghum",4,18,"yes","SegFormer",0.6679933,0.8009544,0.687451665568699,0.959349268526661,0.800954430928902,0.045505524,114.825955254028,0.954494476318359
"sorghum",4,18,"yes","SegFormer",0.69913656,0.8229316,0.730680972463409,0.941841873850827,0.822931582439842,0.03868103,98.0051019080129,0.961318969726562
"sorghum",4,18,"yes","SegFormer",0.7439349,0.85316825,0.847199779292949,0.859221360620353,0.853168224484531,0.028224945,26,0.971775054931641
"sorghum",4,18,"yes","SegFormer",0.7916242,0.88369447,0.840467347012369,0.931609241346231,0.883694477620429,0.023403168,26,0.976596832275391
"sorghum",4,19,"no","SegFormer",0.93357563,0.96564686,0.986839028626783,0.945345748936034,0.965646858861215,0.008018494,12.0415945787923,0.991981506347656
"sorghum",4,19,"no","SegFormer",0.9329435,0.9653086,0.964769291442093,0.96584852273475,0.965308605438821,0.008049011,11.6619037896906,0.991950988769531
"sorghum",4,19,"yes","SegFormer",0.94808996,0.9733534,0.966128614028264,0.980686977692966,0.973353361852203,0.006225586,9.8488578017961,0.9937744140625
"sorghum",4,19,"yes","SegFormer",0.93223035,0.9649267,0.965849156118143,0.964006053826413,0.964926724847686,0.008125305,11.4017542509914,0.991874694824219
"sorghum",4,19,"yes","SegFormer",0.9440056,0.97119635,0.963507431272869,0.979009014937159,0.9711963705795,0.0067329407,7.81024967590665,0.993267059326172
"sorghum",4,19,"yes","SegFormer",0.9316669,0.9646248,0.966600594648167,0.962657103375666,0.964624818673348,0.00818634,11.6619037896906,0.991813659667969
"sorghum",4,19,"yes","SegFormer",0.91596055,0.9561372,0.955540220820189,0.956734881884582,0.956137178180383,0.010177612,14.2126704035519,0.989822387695312
"sorghum",4,19,"yes","SegFormer",0.9402618,0.9692113,0.984999173963324,0.953921474512816,0.96921126211067,0.0072250366,13.4164078649987,0.992774963378906
"sorghum",4,19,"yes","SegFormer",0.94051427,0.9693454,0.979139462000522,0.959745288150779,0.969345377567345,0.0072364807,10.6301458127346,0.992763519287109
"sorghum",4,19,"yes","SegFormer",0.90231866,0.94865143,0.98746841139613,0.912770791334677,0.948651435032758,0.011779785,14.8660687473185,0.98822021484375
"sorghum",4,19,"yes","SegFormer",0.9331622,0.96542567,0.989814441306979,0.942209849284823,0.965425662715782,0.0080451965,11.3137084989848,0.991954803466797
"sorghum",4,19,"yes","SegFormer",0.9206002,0.9586589,0.9906806854646,0.92864228344693,0.958658848790156,0.009548187,13,0.990451812744141
"sorghum",4,19,"no","SegFormer",0.9384622,0.9682543,0.978835978835979,0.957899020960047,0.968254331032591,0.010597229,27.5862284482674,0.989402770996094
"sorghum",4,19,"yes","SegFormer",0.939371,0.9687378,0.98438484699951,0.953580392068194,0.968737797174687,0.010383606,29,0.989616394042969
"sorghum",4,19,"yes","SegFormer",0.9323034,0.9649659,0.988105111011066,0.942885567639677,0.964965868332755,0.011550903,29.4108823397055,0.988449096679688
"sorghum",4,19,"yes","SegFormer",0.93464667,0.9662195,0.987143497440494,0.94616410789789,0.966219492484241,0.011161804,26.8700576850888,0.988838195800781
"sorghum",4,19,"yes","SegFormer",0.9384728,0.96825993,0.978305022156573,0.958419065276867,0.968259950888013,0.010601044,27.5862284482674,0.989398956298828
"sorghum",4,19,"yes","SegFormer",0.92460406,0.9608252,0.974269576738024,0.947746851470821,0.960825214899714,0.013038635,28.2842712474619,0.986961364746094
"sorghum",4,20,"no","SegFormer",0.7897261,0.88251054,0.998256248443079,0.790816997763452,0.882510552394935,0.036632538,13.6014705087354,0.963367462158203
"sorghum",4,20,"no","SegFormer",0.88678974,0.93999845,0.888245629194389,0.998155100983946,0.939998475958241,0.015018463,10.4403065089106,0.984981536865234
"sorghum",4,20,"yes","SegFormer",0.8943901,0.94425124,0.896419325751185,0.997475401346453,0.944251244733818,0.013881683,6.40312423743285,0.986118316650391
"sorghum",4,20,"yes","SegFormer",0.7993943,0.8885149,0.799663386846194,0.999579233557742,0.888514874273549,0.029563904,15.8113883008419,0.970436096191406
"sorghum",4,20,"yes","SegFormer",0.89879006,0.94669765,0.902562145980689,0.995371569135163,0.946697655805076,0.013210297,6.70820393249937,0.986789703369141
"sorghum",4,20,"yes","SegFormer",0.8883224,0.94085884,0.889783317464439,0.998155100983946,0.940858820837465,0.014789581,10.4403065089106,0.985210418701172
"sorghum",4,20,"yes","SegFormer",0.87476593,0.9332002,0.87635722812802,0.997928534438115,0.933200157389751,0.016838074,11.4017542509914,0.983161926269531
"sorghum",4,20,"yes","SegFormer",0.7983784,0.887887,0.999204673230398,0.79888611147656,0.887887021896209,0.03509903,14.142135623731,0.964900970458984
"sorghum",4,20,"yes","SegFormer",0.8033864,0.89097536,0.998720182986603,0.804214357759944,0.890975343131301,0.034240723,13.9283882771841,0.96575927734375
"sorghum",4,20,"yes","SegFormer",0.88593465,0.93951786,0.99592307881229,0.889159321141955,0.939517857349721,0.019916534,33.0151480384384,0.980083465576172
"sorghum",4,20,"yes","SegFormer",0.80317855,0.8908475,0.997960016319869,0.804499407972635,0.890847507010963,0.034297943,14.3178210632764,0.965702056884766
"sorghum",4,20,"yes","SegFormer",0.7876595,0.88121873,1,0.78765951848441,0.88121872240212,0.03694153,19.8494332412792,0.963058471679688
"sorghum",4,20,"no","SegFormer",0.91118157,0.9535269,0.932278793870489,0.975766230003518,0.953526937388772,0.017532349,7.81024967590665,0.982467651367188
"sorghum",4,20,"yes","SegFormer",0.9034155,0.94925725,0.923946476500206,0.975993874298959,0.949257276277123,0.019233704,9.21954445729289,0.980766296386719
"sorghum",4,20,"yes","SegFormer",0.89601815,0.94515777,0.925349459700605,0.965832660747915,0.945157762566325,0.0206604,10,0.979339599609375
"sorghum",4,20,"yes","SegFormer",0.8928565,0.94339585,0.914777808016796,0.973862295896194,0.94339584816014,0.021541595,8.54400374531753,0.978458404541016
"sorghum",4,20,"yes","SegFormer",0.9105872,0.9532014,0.932962111604312,0.974338279423025,0.953201396973225,0.017635345,7.28010988928052,0.982364654541016
"sorghum",4,20,"yes","SegFormer",0.8034891,0.8910385,0.922497452031728,0.861654353179777,0.891038467711733,0.038845062,66.2419806467168,0.961154937744141
"sorghum",4,21,"no","SegFormer",0.9585259,0.97882384,0.98269588762904,0.974982160097385,0.978823826882151,0.0038337708,5.65685424949238,0.996166229248047
"sorghum",4,21,"no","SegFormer",0.9047574,0.9499975,0.949524141711097,0.95047134520425,0.949997507353308,0.0076522827,16.4012194668567,0.992347717285156
"sorghum",4,21,"yes","SegFormer",0.93484163,0.9663237,0.9540174014485,0.978951568656791,0.966323666978485,0.005218506,7.61577310586391,0.994781494140625
"sorghum",4,21,"yes","SegFormer",0.91187686,0.9539075,0.953503438652447,0.954311935757394,0.953907515891811,0.0070533752,13.4536240470737,0.992946624755859
"sorghum",4,21,"yes","SegFormer",0.9277149,0.9625022,0.952834799608993,0.972367699137114,0.962502160013824,0.005794525,11.0453610171873,0.994205474853516
"sorghum",4,21,"yes","SegFormer",0.9118025,0.95386684,0.951735438701028,0.956007780936705,0.953866825918185,0.0070724487,16.7630546142402,0.992927551269531
"sorghum",4,21,"yes","SegFormer",0.91026986,0.9530275,0.953789279112754,0.952266945982343,0.953027504617381,0.0071792603,19.6468827043885,0.992820739746094
"sorghum",4,21,"yes","SegFormer",0.9546223,0.9767844,0.982257311430876,0.971372203332914,0.976784432907011,0.004196167,7.07106781186548,0.995803833007812
"sorghum",4,21,"yes","SegFormer",0.95440644,0.9766714,0.984269758717708,0.969189438777652,0.976671390199023,0.004207611,7.81024967590665,0.995792388916016
"sorghum",4,21,"yes","SegFormer",0.9514447,0.9751183,0.985634648370497,0.964823909667128,0.975118257217402,0.00447464,8.60232526704263,0.995525360107422
"sorghum",4,21,"yes","SegFormer",0.9586814,0.9789049,0.979975600521644,0.977836544515804,0.978904903979493,0.003829956,5,0.996170043945312
"sorghum",4,21,"yes","SegFormer",0.9502443,0.9744874,0.96938733125649,0.97964152289804,0.974487452503236,0.00466156,11.1803398874989,0.995338439941406
"sorghum",4,21,"no","SegFormer",0.91914564,0.9578696,0.964899131846855,0.950941770281916,0.95786960969712,0.0051841736,19.7989898732233,0.994815826416016
"sorghum",4,21,"yes","SegFormer",0.90879184,0.9522168,0.969749186291403,0.935307152529854,0.952216825943914,0.0058174133,23.3452350598575,0.994182586669922
"sorghum",4,21,"yes","SegFormer",0.87600935,0.9339072,0.968714862094054,0.901514218884649,0.933907221425155,0.007907867,28,0.992092132568359
"sorghum",4,21,"yes","SegFormer",0.913546,0.95482004,0.956116528823602,0.953527022036194,0.954820019723866,0.005592346,20.2484567313166,0.994407653808594
"sorghum",4,21,"yes","SegFormer",0.9205243,0.9586177,0.966291432145091,0.95106487750831,0.95861769450304,0.005088806,19.4164878389476,0.994911193847656
"sorghum",4,21,"yes","SegFormer",0.8943229,0.9442138,0.957940077278774,0.930875292379663,0.94421377953985,0.006816864,23.43074902772,0.993183135986328
"sorghum",4,22,"no","SegFormer",0.74341214,0.85282433,0.763561076604555,0.965720815082841,0.852824318358595,0.026706696,88.4590300647707,0.973293304443359
"sorghum",4,22,"no","SegFormer",0.9430443,0.9706874,0.971222030981067,0.970153359466337,0.970687401087181,0.003250122,5,0.996749877929688
"sorghum",4,22,"yes","SegFormer",0.93576926,0.96681905,0.981232294617564,0.952823052059693,0.966819022364886,0.003627777,5.8309518948453,0.996372222900391
"sorghum",4,22,"yes","SegFormer",0.9393535,0.96872854,0.968129679236211,0.969328106732687,0.96872852233677,0.0034713745,6,0.996528625488281
"sorghum",4,22,"yes","SegFormer",0.93586636,0.96687084,0.978654455794294,0.95536758132178,0.966870824053452,0.0036315918,6.32455532033676,0.996368408203125
"sorghum",4,22,"yes","SegFormer",0.94369864,0.97103393,0.970333745364648,0.971735093872498,0.971033914029481,0.0032157898,5,0.996784210205078
"sorghum",4,22,"yes","SegFormer",0.9402955,0.96922916,0.96694045174538,0.971528780689086,0.969229185962746,0.0034217834,5,0.996578216552734
"sorghum",4,22,"yes","SegFormer",0.6682231,0.80111957,0.683551967709384,0.967529994286803,0.801119564788899,0.038490295,108,0.961509704589844
"sorghum",4,22,"yes","SegFormer",0.7751088,0.87330854,0.796616821696299,0.966339744810512,0.873308521394919,0.022464752,70.6823881882892,0.977535247802734
"sorghum",4,22,"yes","SegFormer",0.76571065,0.8673116,0.783565748530598,0.971100742715673,0.867311576485596,0.023807526,72.1803297304744,0.976192474365234
"sorghum",4,22,"yes","SegFormer",0.7309601,0.8445718,0.749170782044667,0.967815654161112,0.844571855914247,0.028541565,93.7709976485267,0.971458435058594
"sorghum",4,22,"yes","SegFormer",0.73124975,0.8447652,0.746700785962347,0.97248143210817,0.844765193655783,0.028636932,87.3155198117723,0.971363067626953
"sorghum",4,22,"no","SegFormer",0.9457424,0.97211474,0.97577065351418,0.968486109411333,0.97211473496714,0.0034637451,14,0.996536254882812
"sorghum",4,22,"yes","SegFormer",0.945549,0.9720125,0.974944594927358,0.969098029616938,0.972012520714417,0.003479004,14,0.99652099609375
"sorghum",4,22,"yes","SegFormer",0.94502354,0.9717348,0.972598541040888,0.970872598213193,0.971734803246057,0.0035209656,15,0.996479034423828
"sorghum",4,22,"yes","SegFormer",0.94276154,0.9705376,0.975578088289848,0.965548892424428,0.970537581498339,0.00365448,13,0.996345520019531
"sorghum",4,22,"yes","SegFormer",0.9467399,0.9726414,0.975033821178207,0.970260678007588,0.972641393694025,0.00340271,14,0.996597290039062
"sorghum",4,22,"yes","SegFormer",0.94028527,0.96922374,0.966247035212553,0.972218822665524,0.969223730364496,0.0038490295,13,0.996150970458984
"sorghum",4,23,"no","SegFormer",0.9406316,0.9694077,0.968282199496072,0.970535802713677,0.969407691356498,0.0047187805,13,0.995281219482422
"sorghum",4,23,"no","SegFormer",0.9030033,0.9490296,0.925771823250395,0.973486174308715,0.949029643847302,0.01367569,18.9736659610103,0.986324310302734
"sorghum",4,23,"yes","SegFormer",0.9062933,0.95084345,0.928672728789522,0.974098704935247,0.950843476404015,0.01317215,10.6301458127346,0.986827850341797
"sorghum",4,23,"yes","SegFormer",0.89844406,0.94650567,0.925542887408357,0.9684400886711,0.946505694371196,0.014316559,27.8567765543682,0.985683441162109
"sorghum",4,23,"yes","SegFormer",0.89268506,0.9433002,0.940836815227484,0.945776455489441,0.943300168732181,0.01486969,28.7923600977759,0.985130310058594
"sorghum",4,23,"yes","SegFormer",0.89814043,0.94633716,0.923232715569859,0.970627698051569,0.946337163007621,0.0143966675,17.0880074906351,0.985603332519531
"sorghum",4,23,"yes","SegFormer",0.90363735,0.94937974,0.928694972939798,0.971006883677517,0.949379723370883,0.013542175,18.9736659610103,0.986457824707031
"sorghum",4,23,"yes","SegFormer",0.9312164,0.9643833,0.967410803268886,0.9613746657423,0.964383289454076,0.005470276,17,0.994529724121094
"sorghum",4,23,"yes","SegFormer",0.93272346,0.9651908,0.97634005471679,0.954293354461721,0.965190824401483,0.005302429,16.1245154965971,0.994697570800781
"sorghum",4,23,"yes","SegFormer",0.93174833,0.96466845,0.968739076154806,0.960631870852728,0.964668440289415,0.005420685,16.0312195418814,0.994579315185547
"sorghum",4,23,"yes","SegFormer",0.9381583,0.96809256,0.974701335207309,0.961572744379519,0.968092531658191,0.0048828125,12,0.9951171875
"sorghum",4,23,"yes","SegFormer",0.93555695,0.9667057,0.972298752692481,0.961176587105081,0.966705680205195,0.0051002502,14,0.994899749755859
"sorghum",4,23,"no","SegFormer",0.8934515,0.9437279,0.915667374611992,0.973562619419837,0.943727900319919,0.012748718,18.3575597506858,0.987251281738281
"sorghum",4,23,"yes","SegFormer",0.88278043,0.9377412,0.899805230052045,0.979016849053326,0.937741248502596,0.014274597,18.3575597506858,0.985725402832031
"sorghum",4,23,"yes","SegFormer",0.8939664,0.944015,0.914125801308125,0.975924960917144,0.944015054775187,0.012710571,15.6204993518133,0.987289428710938
"sorghum",4,23,"yes","SegFormer",0.8774411,0.9347202,0.903861129136924,0.967760986624978,0.934720241590471,0.014842987,13.6014705087354,0.985157012939453
"sorghum",4,23,"yes","SegFormer",0.89326113,0.9436217,0.915129753549861,0.973944762897342,0.943621676203299,0.012779236,18.3575597506858,0.987220764160156
"sorghum",4,23,"yes","SegFormer",0.8815433,0.9370428,0.894806713658059,0.983463609518847,0.937042798980504,0.014511108,19.723082923316,0.985488891601562
"sorghum",4,24,"no","SegFormer",0.90125287,0.94806206,0.998355587712951,0.902592768791627,0.94806208813517,0.0063438416,9.21954445729289,0.993656158447266
"sorghum",4,24,"no","SegFormer",0.9588354,0.9789852,0.976486181336213,0.981497014851729,0.978985186278852,0.0032577515,5,0.996742248535156
"sorghum",4,24,"yes","SegFormer",0.9547272,0.9768393,0.97558934986958,0.978092465584448,0.976839304193564,0.0035858154,5.09901951359278,0.996414184570312
"sorghum",4,24,"yes","SegFormer",0.95875394,0.9789427,0.973875677523317,0.984062762125623,0.978942718303637,0.0032730103,4.47213595499958,0.996726989746094
"sorghum",4,24,"yes","SegFormer",0.95649666,0.97776467,0.973769208182441,0.981793062614102,0.977764674086632,0.003452301,4.47213595499958,0.996547698974609
"sorghum",4,24,"yes","SegFormer",0.95836145,0.97873807,0.976287495704256,0.981200967089357,0.978738064770155,0.0032958984,4.47213595499958,0.9967041015625
"sorghum",4,24,"yes","SegFormer",0.9549502,0.97695607,0.969807467911319,0.984210786006809,0.976956042610506,0.0035896301,5,0.996410369873047
"sorghum",4,24,"yes","SegFormer",0.9069671,0.9512142,0.994036429636352,0.911929115128449,0.951214217039357,0.006000519,9.05538513813742,0.993999481201172
"sorghum",4,24,"yes","SegFormer",0.8986907,0.9466425,0.995863970588235,0.902057564224548,0.946642536195706,0.0065231323,9.48683298050514,0.993476867675781
"sorghum",4,24,"yes","SegFormer",0.8754083,0.93356556,0.998442156597128,0.876605613701237,0.933565547815073,0.008003235,10.6301458127346,0.991996765136719
"sorghum",4,24,"yes","SegFormer",0.8994185,0.94704616,0.99763048772461,0.901343958135109,0.947046143272205,0.006465912,10.295630140987,0.993534088134766
"sorghum",4,24,"yes","SegFormer",0.90310514,0.9490859,0.998228113925712,0.904555185537583,0.949085917514195,0.006225586,9.21954445729289,0.9937744140625
"sorghum",4,24,"no","SegFormer",0.9511592,0.9749683,0.967394277586301,0.982661850514032,0.97496829685174,0.0034637451,5,0.996536254882812
"sorghum",4,24,"yes","SegFormer",0.94990313,0.974308,0.967711873698059,0.980994720755765,0.974308027706488,0.0035514832,5.09901951359278,0.996448516845703
"sorghum",4,24,"yes","SegFormer",0.9465138,0.972522,0.963765347885402,0.981439288691303,0.972522026431718,0.0038070679,5,0.996192932128906
"sorghum",4,24,"yes","SegFormer",0.9483576,0.97349435,0.968382272077422,0.978660739094193,0.973494375500954,0.0036582947,6.40312423743285,0.996341705322266
"sorghum",4,24,"yes","SegFormer",0.95230895,0.975572,0.97135301895108,0.979827729924979,0.975571970011343,0.0033683777,4.47213595499958,0.996631622314453
"sorghum",4,24,"yes","SegFormer",0.9466051,0.97257024,0.965959546127282,0.979272020005557,0.972570230145152,0.003791809,7.28010988928052,0.996208190917969
"sorghum",4,25,"no","SegFormer",0.9486028,0.9736236,0.966050171154141,0.981316656719516,0.973623572725049,0.007816315,9.05538513813742,0.992183685302734
"sorghum",4,25,"no","SegFormer",0.92553395,0.9613271,0.994452628671393,0.930337223825315,0.961327073273848,0.013259888,12.5299640861417,0.986740112304688
"sorghum",4,25,"yes","SegFormer",0.92622477,0.96169955,0.993457450471752,0.931909212283044,0.961699574439716,0.0131492615,12.0415945787923,0.986850738525391
"sorghum",4,25,"yes","SegFormer",0.94491935,0.9716797,0.989398268011785,0.954584607433567,0.971679708905986,0.009857178,10.295630140987,0.990142822265625
"sorghum",4,25,"yes","SegFormer",0.9236744,0.96032304,0.993189609552953,0.929561996640682,0.960323021990857,0.013607025,12.369316876853,0.986392974853516
"sorghum",4,25,"yes","SegFormer",0.92352515,0.96024233,0.994372174554848,0.92837762177527,0.96024233244983,0.013618469,12.5299640861417,0.986381530761719
"sorghum",4,25,"yes","SegFormer",0.91161454,0.95376396,0.99587532224045,0.915069555105732,0.95376397180949,0.015716553,13.4164078649987,0.984283447265625
"sorghum",4,25,"yes","SegFormer",0.9390741,0.9685799,0.951848882653572,0.985909645275969,0.96857991408869,0.009403229,9,0.990596771240234
"sorghum",4,25,"yes","SegFormer",0.93297666,0.96532637,0.945060408690896,0.986480525209539,0.965326358823305,0.010417938,8,0.989582061767578
"sorghum",4,25,"yes","SegFormer",0.9409174,0.96955943,0.974644046464064,0.964527596854971,0.969559433445497,0.008903503,15.0332963783729,0.991096496582031
"sorghum",4,25,"yes","SegFormer",0.9477436,0.9731708,0.96659413797517,0.979837558709811,0.97317079456715,0.0079422,9.05538513813742,0.992057800292969
"sorghum",4,25,"yes","SegFormer",0.9382829,0.9681589,0.951446824502067,0.985468510781846,0.968158874216081,0.009529114,10,0.990470886230469
"sorghum",4,25,"no","SegFormer",0.93643343,0.9671734,0.971177548827508,0.963202106318957,0.967173386208416,0.0079574585,10.295630140987,0.992042541503906
"sorghum",4,25,"yes","SegFormer",0.92655295,0.96187645,0.981031223518675,0.943455366098295,0.961876457993801,0.009101868,10,0.990898132324219
"sorghum",4,25,"yes","SegFormer",0.94613355,0.9723213,0.979088540011441,0.965646940822467,0.972321287675556,0.006690979,8.94427190999916,0.993309020996094
"sorghum",4,25,"yes","SegFormer",0.9167616,0.9565734,0.980864238192477,0.933456619859579,0.956573410850223,0.010314941,10,0.98968505859375
"sorghum",4,25,"yes","SegFormer",0.9352228,0.9665273,0.97333206191793,0.959816950852558,0.966527262684447,0.008090973,9.8488578017961,0.991909027099609
"sorghum",4,25,"yes","SegFormer",0.8871828,0.9402192,0.969406438296881,0.912738214643932,0.94021923381173,0.014125824,15.6524758424985,0.985874176025391
"sorghum",4,26,"no","SegFormer",0.8298844,0.9070348,0.887407017807499,0.927550459436111,0.907034789954689,0.03694153,25.5538646783613,0.963058471679688
"sorghum",4,26,"no","SegFormer",0.64898026,0.7871292,0.78471581168403,0.789557486897101,0.787129204008069,0.049110413,82.8733974204026,0.950889587402344
"sorghum",4,26,"yes","SegFormer",0.6962433,0.82092386,0.809745079057761,0.832415577522723,0.820923841926197,0.041763306,64.1404708432983,0.958236694335938
"sorghum",4,26,"yes","SegFormer",0.69448096,0.81969756,0.924374297255653,0.736316592582764,0.81969755719271,0.03725052,39.8120584747888,0.962749481201172
"sorghum",4,26,"yes","SegFormer",0.70091265,0.8241607,0.825463378922498,0.822862071253234,0.82416067245876,0.04037857,45,0.959621429443359
"sorghum",4,26,"yes","SegFormer",0.6548737,0.7914486,0.942397580423426,0.682180057055662,0.791448583743842,0.04134369,55.6057550978314,0.958656311035156
"sorghum",4,26,"yes","SegFormer",0.6482231,0.78657204,0.792088533082176,0.78113182511776,0.786572025052192,0.048748016,82.0365772079747,0.951251983642578
"sorghum",4,26,"yes","SegFormer",0.8289197,0.9064583,0.846206227336954,0.975948323254536,0.906458289642847,0.03913498,26.0768096208106,0.960865020751953
"sorghum",4,26,"yes","SegFormer",0.8108582,0.89555126,0.910383577760198,0.881194533888322,0.895551276551167,0.039936066,22.8035085019828,0.960063934326172
"sorghum",4,26,"yes","SegFormer",0.8161987,0.89879894,0.82278955954323,0.990281159192649,0.898798916530045,0.04332733,21.0237960416286,0.956672668457031
"sorghum",4,26,"yes","SegFormer",0.8151618,0.8981699,0.917386675402318,0.879741616272677,0.898169863892397,0.038757324,23.0217288664427,0.96124267578125
"sorghum",4,26,"yes","SegFormer",0.82882214,0.90639997,0.889952696310312,0.92346658289484,0.906399953749205,0.03705597,26.0768096208106,0.962944030761719
"sorghum",4,26,"no","SegFormer",0.7718525,0.8712379,0.801387152327255,0.954427961339627,0.871237865633936,0.038303375,33.8378486313773,0.961696624755859
"sorghum",4,26,"yes","SegFormer",0.78492206,0.8795029,0.809748948040282,0.962407282535401,0.879502914216756,0.03580475,38.9486841883009,0.964195251464844
"sorghum",4,26,"yes","SegFormer",0.7513817,0.8580445,0.776480760916559,0.958754776354237,0.858044481323627,0.043071747,41.8807831827438,0.956928253173828
"sorghum",4,26,"yes","SegFormer",0.76039004,0.86388814,0.835793842597457,0.893936839739267,0.863888134672821,0.038246155,40,0.961753845214844
"sorghum",4,26,"yes","SegFormer",0.7934561,0.8848347,0.836129516189524,0.939565070802427,0.884834693796552,0.03320694,18.4390889145858,0.966793060302734
