crop,collectiondate,genotype,individual_id,augmented?,modelname,IoU,Dice,Precision,Recall,F1,MAE,Hausdorff,PixelAccuracy
wheat,5,35,1,yes,U-NET,0.8509423,0.9194693,0.883673642294332,0.9582873943403161,0.9194692995988892,0.006969452,13.038404810405298,0.9930305480957031
wheat,5,35,1,yes,U-NET,0.8484476,0.918011,0.8867294520547945,0.9515803013597942,0.9180109909590498,0.00705719,11.40175425099138,0.9929428100585938
wheat,5,35,1,yes,U-NET,0.8488871,0.91826814,0.8920557913887205,0.9460676221977214,0.9182681589155928,0.00699234,12.36931687685298,0.9930076599121094
wheat,5,35,5,no,U-NET,0.7742107,0.8727382,0.8967912087912088,0.8499416763872688,0.8727381614407324,0.011348724,44.721359549995796,0.9886512756347656
wheat,5,35,5,yes,U-NET,0.7441998,0.8533424,0.8708474282244774,0.8365272454590902,0.8533423993880414,0.01316452,46.51881339845203,0.9868354797363281
wheat,5,35,5,yes,U-NET,0.7763198,0.8740766,0.896470176053254,0.8527745375770704,0.8740766044664589,0.011249542,41.43669871020132,0.9887504577636719
wheat,5,35,5,yes,U-NET,0.7460168,0.85453564,0.8508300982902454,0.8582736210631562,0.8545356505869177,0.013378143,34.132096331752024,0.9866218566894531
wheat,5,35,5,yes,U-NET,0.7662713,0.86767113,0.8975774848592804,0.8396933844359273,0.8676711149375808,0.011726379,44.721359549995796,0.9882736206054688
wheat,5,35,5,yes,U-NET,0.77363205,0.87237036,0.8940785445639815,0.8516913847692051,0.8723703861745253,0.0114097595,45.65084884205331,0.9885902404785156
wheat,5,36,1,no,U-NET,0.7581559,0.8624444,0.9372842914899912,0.7986723804722292,0.8624444242809183,0.011566162,27.80287754891569,0.988433837890625
wheat,5,36,10,no,U-NET,0.73724437,0.8487515,0.9479584775086505,0.7683419340363473,0.8487514715905571,0.009311676,26.076809620810597,0.9906883239746094
wheat,5,36,10,yes,U-NET,0.75571024,0.8608599,0.961261759822911,0.7794480592326677,0.8608598686655928,0.00856781,25.059928172283335,0.9914321899414062
wheat,5,36,10,yes,U-NET,0.7654481,0.8671431,0.951857315274239,0.796275521651335,0.8671431189298149,0.008296967,21.540659228538015,0.9917030334472656
wheat,5,36,10,yes,U-NET,0.0,0.0,0.0,0.0,0.0,0.03400421,inf,0.9659957885742188
wheat,5,36,10,yes,U-NET,0.7420184,0.85190654,0.9428260277702151,0.7769800314112632,0.8519065190651907,0.009185791,25.942243542145693,0.990814208984375
wheat,5,36,10,yes,U-NET,0.048575275,0.09265005,1.0,0.04857527484855284,0.09265004814378945,0.032352448,48.25971404805462,0.9676475524902344
wheat,5,36,1,yes,U-NET,0.79608387,0.88646626,0.9695669527040511,0.816486009579027,0.8864662683026958,0.0094947815,35.4682957019364,0.9905052185058594
wheat,5,36,1,yes,U-NET,0.75865173,0.8627652,0.966440854611777,0.7791782203176204,0.862765165612207,0.011253357,32.2490309931942,0.9887466430664062
wheat,5,36,1,yes,U-NET,0.78937215,0.8822895,0.94805445592353,0.8250567179228636,0.882289513882649,0.009994507,25.059928172283335,0.9900054931640625
wheat,5,36,1,yes,U-NET,0.7563561,0.8612788,0.936266771902131,0.7974119821863709,0.8612787584516949,0.01166153,27.80287754891569,0.9883384704589844
wheat,5,36,1,yes,U-NET,0.7591405,0.86308116,0.9431218248829565,0.7955633980337786,0.863081130355515,0.011459351,28.42534080710379,0.9885406494140625
wheat,5,36,5,no,U-NET,0.84922314,0.9184647,0.8989473684210526,0.9388484265494023,0.918464744236069,0.004627228,10.63014581273465,0.9953727722167969
wheat,5,36,5,yes,U-NET,0.8857292,0.93940234,0.9458141802479454,0.9330768173697952,0.9394023242944106,0.0033416748,7.0710678118654755,0.9966583251953125
wheat,5,36,5,yes,U-NET,0.83903396,0.9124725,0.9437591776798825,0.8831936237460492,0.9124724923688508,0.0047035217,11.180339887498949,0.9952964782714844
wheat,5,36,5,yes,U-NET,0.6598587,0.79507816,0.9100088573959256,0.7059227703724062,0.7950781612753444,0.010101318,59.64059020499378,0.989898681640625
wheat,5,36,5,yes,U-NET,0.8507444,0.9193538,0.890520350334879,0.950116806376254,0.9193537663719168,0.004627228,10.63014581273465,0.9953727722167969
wheat,5,36,5,yes,U-NET,0.84746605,0.9174361,0.9002645502645502,0.9352755256286931,0.9174361393812765,0.004673004,9.433981132056603,0.9953269958496094
wheat,5,37,10,no,U-NET,0.9376291,0.9678107,0.9653412715288114,0.9702927976063261,0.9678107013429972,0.0023040771,5.385164807134504,0.9976959228515625
wheat,5,37,10,yes,U-NET,0.9361437,0.96701884,0.9706103993971364,0.9634537294293652,0.9670188234032284,0.0023460388,5.830951894845301,0.9976539611816406
wheat,5,37,10,yes,U-NET,0.9070678,0.95126957,0.9619755244755245,0.9407993160931823,0.951269584008644,0.003440857,9.433981132056603,0.9965591430664062
wheat,5,37,10,yes,U-NET,0.89923286,0.9469432,0.9678643160008926,0.9269074588587305,0.9469432314410481,0.0037078857,12.083045973594572,0.9962921142578125
wheat,5,37,10,yes,U-NET,0.7881356,0.8815166,0.9741368162420794,0.8049796965163496,0.8815165876777251,0.007724762,40.718546143004666,0.9922752380371094
wheat,5,37,10,yes,U-NET,0.92881286,0.96309274,0.9572469122769978,0.969010472323146,0.9630927725558919,0.0026512146,5.656854249492381,0.9973487854003906
wheat,5,37,5,no,U-NET,0.89250135,0.9431976,0.9136037651277454,0.9747728359636537,0.9431975937066173,0.0037460327,13.0,0.9962539672851562
wheat,5,37,5,yes,U-NET,0.90730023,0.9513974,0.9291168091168092,0.9747728359636537,0.9513973977478266,0.0031776428,99.29753269845128,0.9968223571777344
wheat,5,37,5,yes,U-NET,0.8857205,0.9393974,0.9048515728843598,0.9766857962697274,0.9393974241030358,0.004020691,13.341664064126334,0.9959793090820312
wheat,5,37,5,yes,U-NET,0.80631477,0.8927733,0.8218847430353012,0.9770444763271162,0.8927732561315344,0.0074882507,172.12204972053988,0.9925117492675781
wheat,5,37,5,yes,U-NET,0.8932603,0.9436212,0.9146095152603232,0.9745337159253945,0.9436212086131048,0.0037155151,12.041594578792296,0.9962844848632812
wheat,5,37,5,yes,U-NET,0.87394327,0.93273187,0.8927634455618715,0.9764466762314682,0.9327318410232983,0.0044937134,13.152946437965905,0.9955062866210938
wheat,5,38,1,no,U-NET,0.6285997,0.77195114,0.6309098132697656,0.9942087963687588,0.7719511454092484,0.014316559,18.027756377319946,0.9856834411621094
wheat,5,38,10,no,U-NET,0.8168369,0.8991857,0.9444105070250458,0.8580943570767807,0.899185730903451,0.00793457,34.20526275297414,0.9920654296875
wheat,5,38,10,yes,U-NET,0.7962899,0.886594,0.9174747674648723,0.8577243293246993,0.88659399502773,0.009048462,34.785054261852174,0.9909515380859375
wheat,5,38,10,yes,U-NET,0.8390845,0.91250235,0.9378051161882445,0.8885291396854764,0.9125023750712521,0.0070266724,28.460498941515414,0.9929733276367188
wheat,5,38,10,yes,U-NET,0.7228006,0.8390996,0.9208577428981983,0.7706753006475485,0.8390995618673516,0.012187958,51.35172830587107,0.9878120422363281
wheat,5,38,10,yes,U-NET,0.8279447,0.90587497,0.9455679645839622,0.8693802035152637,0.9058749819268398,0.0074501038,30.59411708155671,0.9925498962402344
wheat,5,38,10,yes,U-NET,0.8043574,0.8915722,0.945365954799917,0.8435707678075856,0.8915721548689871,0.008460999,40.52159917870962,0.9915390014648438
wheat,5,38,1,yes,U-NET,0.6513583,0.78887576,0.6537037037037037,0.99452183440288,0.7888757837233844,0.012973785,21.37755832643195,0.9870262145996094
wheat,5,38,1,yes,U-NET,0.6372588,0.7784461,0.6402826855123674,0.9926436061981531,0.7784460537621211,0.013771057,17.46424919657298,0.9862289428710938
wheat,5,38,1,yes,U-NET,0.54914045,0.7089615,0.5522088353413654,0.9899827829081234,0.7089614975060248,0.019809723,30.083217912982647,0.9801902770996094
wheat,5,38,1,yes,U-NET,0.63171,0.774292,0.6346173086543272,0.9928001252152137,0.7742919921875,0.0141067505,19.026297590440446,0.9858932495117188
wheat,5,38,1,yes,U-NET,0.64070046,0.7810085,0.6421870271360839,0.9964000626076068,0.7810084652189916,0.013618469,17.029386365926403,0.9863815307617188
wheat,5,38,5,no,U-NET,0.84590673,0.91652167,0.86235982931428,0.9779428314202115,0.9165216474186574,0.006038666,13.341664064126334,0.9939613342285156
wheat,5,38,5,yes,U-NET,0.8302405,0.9072474,0.8395404499760651,0.986833220796759,0.9072474264135326,0.006839752,11.313708498984761,0.9931602478027344
wheat,5,38,5,yes,U-NET,0.82910854,0.90657115,0.8413294797687861,0.9827819041188386,0.9065711616318903,0.006866455,15.231546211727817,0.993133544921875
wheat,5,38,5,yes,U-NET,0.73175645,0.8451032,0.7675978680389635,0.9400180058519019,0.8451031970862,0.011680603,22.360679774997898,0.9883193969726562
wheat,5,38,5,yes,U-NET,0.8429736,0.91479725,0.8596595407759303,0.9774926851226649,0.914797261716693,0.00617218,13.341664064126334,0.9938278198242188
wheat,5,38,5,yes,U-NET,0.8172351,0.89942694,0.8440059200789344,0.9626378573036237,0.8994269491614532,0.007297516,18.384776310850235,0.9927024841308594
wheat,5,39,1,no,U-NET,0.84298205,0.91480225,0.9086856851757514,0.92100167806893,0.914802230912238,0.0050697327,23.40939982143925,0.9949302673339844
wheat,5,39,10,no,U-NET,0.7953957,0.88603944,0.9261334252715049,0.8492728422383813,0.8860394161787747,0.010543823,31.064449134018133,0.9894561767578125
wheat,5,39,10,yes,U-NET,0.7224015,0.83883053,0.9346538498883387,0.7608283275371482,0.8388305520456625,0.014110565,44.181444068749045,0.9858894348144531
wheat,5,39,10,yes,U-NET,0.7852501,0.87970877,0.946965554948059,0.8213721150806197,0.8797087953949039,0.01084137,35.05709628591621,0.9891586303710938
wheat,5,39,10,yes,U-NET,0.7475606,0.85554755,0.9202839202839203,0.7993202655706607,0.8555475656698109,0.013027191,29.068883707497267,0.9869728088378906
wheat,5,39,10,yes,U-NET,0.79514664,0.8858849,0.9317864619678995,0.8442933923490358,0.8858848896997844,0.010498047,32.14031735997639,0.989501953125
wheat,5,39,10,yes,U-NET,0.6600738,0.79523426,0.908758382442593,0.7069238065128043,0.7952342846981417,0.017570496,45.044422518220834,0.9824295043945312
wheat,5,39,1,yes,U-NET,0.8637444,0.92689145,0.9155124653739612,0.9385568607202788,0.926891452610109,0.0043754578,19.924858845171276,0.9956245422363281
wheat,5,39,1,yes,U-NET,0.8579519,0.92354584,0.9088863892013498,0.9386859429456564,0.9235458470916942,0.0045928955,19.313207915827967,0.9954071044921875
wheat,5,39,1,yes,U-NET,0.84532124,0.91617787,0.8957819437592501,0.9375242029172582,0.9161778618732261,0.0050697327,18.027756377319946,0.9949302673339844
wheat,5,39,1,yes,U-NET,0.84144336,0.9138954,0.9039141414141414,0.9240996514779914,0.9138954490329994,0.0051460266,23.40939982143925,0.9948539733886719
wheat,5,39,1,yes,U-NET,0.82995373,0.9070762,0.9107351984385166,0.903446495417581,0.9070762052877138,0.005470276,25.96150997149434,0.9945297241210938
wheat,5,39,5,no,U-NET,0.88208705,0.9373499,0.9443925630359113,0.9304115088658415,0.9373499052032863,0.005672455,10.816653826391969,0.9943275451660156
wheat,5,39,5,yes,U-NET,0.8887313,0.94108814,0.9388944388944389,0.9432920709267314,0.9410881174899867,0.0053863525,12.806248474865697,0.9946136474609375
wheat,5,39,5,yes,U-NET,0.8935552,0.9437857,0.9356403090580305,0.9520742723318836,0.9437857557416466,0.0051727295,10.0,0.9948272705078125
wheat,5,39,5,yes,U-NET,0.85549474,0.9221204,0.8807674737322978,0.9675476748076279,0.9221203666799521,0.0074539185,14.866068747318506,0.9925460815429688
wheat,5,39,5,yes,U-NET,0.8871223,0.94018525,0.942357785060079,0.93802275008364,0.9401852705704825,0.005443573,10.816653826391969,0.9945564270019531
wheat,5,39,5,yes,U-NET,0.85437196,0.9214677,0.9371270431548906,0.9063231850117096,0.9214677494791446,0.007045746,14.7648230602334,0.9929542541503906
wheat,5,3,1,no,U-NET,0.939353,0.96872824,0.9747567709702866,0.9627737858194095,0.9687282229965157,0.0027389526,10.44030650891055,0.9972610473632812
wheat,5,3,10,no,U-NET,0.8506388,0.9192921,0.9595902507947721,0.8822421408157963,0.9192920713343035,0.009098053,22.0,0.9909019470214844
wheat,5,3,10,yes,U-NET,0.90014374,0.947448,0.9595656807887024,0.9356326318524292,0.9474480399894765,0.006095886,13.0,0.9939041137695312
wheat,5,3,10,yes,U-NET,0.9090681,0.95236844,0.9627663104798566,0.9421927773447649,0.9523684469684536,0.0055351257,20.396078054371138,0.9944648742675781
wheat,5,3,10,yes,U-NET,0.7786374,0.8755437,0.9517998779743746,0.8106001558846454,0.8755437070296057,0.013534546,33.54101966249684,0.9864654541015625
wheat,5,3,10,yes,U-NET,0.6656668,0.79927963,0.946171611298632,0.6918680176669265,0.7992796578374728,0.02040863,81.09870529176159,0.9795913696289062
wheat,5,3,10,yes,U-NET,0.0,0.0,0.0,0.0,0.0,0.05873108,inf,0.9412689208984375
wheat,5,3,1,yes,U-NET,0.94374526,0.9710586,0.9748713026786493,0.9672755605575275,0.9710585781331479,0.0025405884,7.0,0.9974594116210938
wheat,5,3,1,yes,U-NET,0.94941306,0.97405016,0.9748525841137704,0.9732490693446455,0.9740501667894121,0.0022850037,3.605551275463989,0.9977149963378906
wheat,5,3,1,yes,U-NET,0.9424947,0.97039616,0.9760049041071898,0.9648515280062332,0.9703961689159774,0.0025939941,6.4031242374328485,0.997406005859375
wheat,5,3,1,yes,U-NET,0.9401132,0.9691323,0.9747766684182869,0.9635529391394685,0.9691323087639863,0.0027046204,10.198039027185569,0.9972953796386719
wheat,5,3,1,yes,U-NET,0.94705635,0.97280836,0.9639609009774756,0.981819755865293,0.9728083719334363,0.002418518,5.0,0.9975814819335938
wheat,5,3,5,no,U-NET,0.92013395,0.95840603,0.9560601592450605,0.9607633949739213,0.9584060070357998,0.005367279,16.15549442140351,0.9946327209472656
wheat,5,3,5,yes,U-NET,0.9195226,0.9580743,0.9572239971600994,0.9589260312944523,0.9580742583052052,0.0054016113,17.72004514666935,0.994598388671875
wheat,5,3,5,yes,U-NET,0.9197317,0.95818776,0.9574505858681501,0.9589260312944523,0.958187740598164,0.0053863525,18.027756377319946,0.9946136474609375
wheat,5,3,5,yes,U-NET,0.9133739,0.954726,0.9477834238654285,0.9617709815078236,0.9547259729944401,0.005870819,13.601470508735444,0.9941291809082031
wheat,5,3,5,yes,U-NET,0.9182934,0.95740664,0.9529653552554316,0.9618895211000474,0.9574066426759483,0.005508423,16.15549442140351,0.9944915771484375
wheat,5,3,5,yes,U-NET,0.8292601,0.90666175,0.9385864737977414,0.876837363679469,0.9066617638046209,0.011619568,43.04648650006177,0.9883804321289062
wheat,5,40,1,no,U-NET,0.93313456,0.9654108,0.9524701475064388,0.9787080476362324,0.9654108573123702,0.0022239685,6.0,0.9977760314941406
wheat,5,40,10,no,U-NET,0.91332066,0.9546969,0.9626822991135259,0.9468429194206159,0.9546969159872386,0.0024375916,7.615773105863909,0.9975624084472656
wheat,5,40,10,yes,U-NET,0.9077365,0.95163715,0.9700555068653228,0.9339052172690199,0.9516371713118865,0.0025749207,6.708203932499369,0.9974250793457031
wheat,5,40,10,yes,U-NET,0.90712327,0.9513001,0.9722507708119219,0.9312333005203206,0.9513001005602644,0.0025863647,6.0,0.9974136352539062
wheat,5,40,10,yes,U-NET,0.5514058,0.7108466,0.9904522613065326,0.5543524117564337,0.7108466324046524,0.012233734,35.73513677041127,0.9877662658691406
wheat,5,40,10,yes,U-NET,0.9030444,0.9490524,0.9732485959207804,0.9260300942202222,0.9490523888448512,0.002696991,6.708203932499369,0.9973030090332031
wheat,5,40,10,yes,U-NET,0.9109301,0.9533892,0.9635214706304753,0.9434678666854169,0.9533892283643598,0.0025024414,8.54400374531753,0.99749755859375
wheat,5,40,1,yes,U-NET,0.92979455,0.96362025,0.9479748603351955,0.9797906892818478,0.963620230700976,0.0023460388,5.830951894845301,0.9976539611816406
wheat,5,40,1,yes,U-NET,0.9302968,0.9638899,0.955012398157988,0.9729339588596174,0.9638898820164462,0.0023117065,8.06225774829855,0.9976882934570312
wheat,5,40,1,yes,U-NET,0.92528933,0.9611951,0.9512310048297797,0.9713701431492843,0.961195095821926,0.0024871826,6.0,0.9975128173828125
wheat,5,40,1,yes,U-NET,0.92877525,0.96307254,0.9478159580663948,0.9788283411524119,0.963072552964848,0.002380371,5.830951894845301,0.99761962890625
wheat,5,40,1,yes,U-NET,0.9343585,0.96606547,0.9530609856022475,0.9794298087333093,0.9660654959658282,0.0021820068,6.0,0.9978179931640625
wheat,5,40,5,no,U-NET,0.94529825,0.97188,0.9727395692435751,0.9710220191109264,0.9718800353448724,0.0020637512,7.0,0.9979362487792969
wheat,5,40,5,yes,U-NET,0.9453811,0.9719238,0.9712685406078208,0.9725799750727047,0.9719238154548757,0.0020637512,5.0,0.9979362487792969
wheat,5,40,5,yes,U-NET,0.94260305,0.9704536,0.9720716965402251,0.9688408807644371,0.9704535996670828,0.002166748,7.0,0.997833251953125
wheat,5,40,5,yes,U-NET,0.93768364,0.9678398,0.9746182201158504,0.9611549646863315,0.9678397740940229,0.0023460388,5.0,0.9976539611816406
wheat,5,40,5,yes,U-NET,0.94494486,0.9716932,0.9736183524504692,0.9697756543415039,0.971693204287647,0.0020751953,9.0,0.9979248046875
wheat,5,40,5,yes,U-NET,0.932062,0.96483654,0.9552117263843648,0.9746572496884088,0.9648365206662554,0.002609253,4.47213595499958,0.9973907470703125
wheat,5,4,1,no,U-NET,0.9261448,0.96165645,0.9666433076384022,0.9567207657095298,0.9616564417177914,0.004196167,20.0,0.9958038330078125
wheat,5,4,10,no,U-NET,0.9395328,0.96882385,0.9646080453842186,0.9730766729531118,0.9688238531516074,0.0036735535,6.0,0.9963264465332031
wheat,5,4,10,yes,U-NET,0.93926466,0.9686813,0.9638786942244543,0.9735318982896534,0.9686812475734438,0.003692627,6.082762530298219,0.996307373046875
wheat,5,4,10,yes,U-NET,0.93669695,0.96731395,0.9627649294595116,0.9719060935162905,0.9673139158576052,0.0038528442,6.082762530298219,0.9961471557617188
wheat,5,4,10,yes,U-NET,0.9347718,0.96628636,0.9578886829829382,0.9748325421083436,0.9662863404886225,0.0039901733,4.47213595499958,0.9960098266601562
wheat,5,4,10,yes,U-NET,0.9391828,0.9686377,0.9641752577319588,0.9731417051440463,0.9686377318186231,0.0036964417,7.0,0.9963035583496094
wheat,5,4,10,yes,U-NET,0.92683977,0.96203095,0.9450997615761074,0.979579892046563,0.9620309755708127,0.004535675,6.4031242374328485,0.9954643249511719
wheat,5,4,1,yes,U-NET,0.92243934,0.9596551,0.9700942527106513,0.949438202247191,0.959655087805391,0.0043907166,22.20360331117452,0.9956092834472656
wheat,5,4,1,yes,U-NET,0.93095124,0.9642411,0.9653134992353677,0.9631710362047441,0.9642410776281072,0.003929138,15.132745950421556,0.9960708618164062
wheat,5,4,1,yes,U-NET,0.9253461,0.9612257,0.9674042852125044,0.9551255375225413,0.9612257006247165,0.0042381287,17.0,0.9957618713378906
wheat,5,4,1,yes,U-NET,0.9261596,0.96166444,0.9664471840851779,0.9569288389513109,0.9616644594688785,0.004196167,20.0,0.9958038330078125
wheat,5,4,1,yes,U-NET,0.92077947,0.958756,0.9638976515948124,0.9536690248300735,0.9587560575950912,0.004512787,20.024984394500787,0.9954872131347656
wheat,5,4,5,no,U-NET,0.90512234,0.95019865,0.9591494124230554,0.9414134016843647,0.9501986510209739,0.0041122437,10.0,0.9958877563476562
wheat,5,4,5,yes,U-NET,0.8820225,0.93731344,0.9554963864587296,0.9198095935554742,0.9373134328358209,0.005126953,13.038404810405298,0.994873046875
wheat,5,4,5,yes,U-NET,0.9010293,0.9479384,0.9585400093589144,0.9375686561699011,0.9479383590170762,0.0042915344,13.0,0.9957084655761719
wheat,5,4,5,yes,U-NET,0.8936058,0.943814,0.9552742616033755,0.9326254119370194,0.9438139793413313,0.004627228,12.165525060596439,0.9953727722167969
wheat,5,4,5,yes,U-NET,0.89863616,0.9466123,0.9586070959264126,0.9349139509337239,0.9466122902956715,0.0043945312,11.0,0.99560546875
wheat,5,4,5,yes,U-NET,0.9059762,0.95066893,0.9549274960746282,0.9464481874771146,0.9506689347616202,0.00409317,12.041594578792296,0.9959068298339844
wheat,5,5,1,no,U-NET,0.86251915,0.92618555,0.9511018175969117,0.9025414027321987,0.9261855347143361,0.0071907043,17.46424919657298,0.9928092956542969
wheat,5,5,10,no,U-NET,0.930593,0.96404886,0.9622948281201611,0.9658093091926334,0.9640488656195463,0.0035362244,14.0,0.9964637756347656
wheat,5,5,10,yes,U-NET,0.9270112,0.96212333,0.9783132530120482,0.9464604864402828,0.962123306607686,0.0036582947,9.0,0.9963417053222656
wheat,5,5,10,yes,U-NET,0.90468943,0.94996005,0.9780264998765533,0.9234594762607817,0.9499600319744205,0.004776001,23.021728866442675,0.9952239990234375
wheat,5,5,10,yes,U-NET,0.8823172,0.93747985,0.9746708043277699,0.9030227678918331,0.9374798322039367,0.0059127808,21.633307652783937,0.9940872192382812
wheat,5,5,10,yes,U-NET,0.92987967,0.96366596,0.9607631111454391,0.9665863703473463,0.9636659436008677,0.003578186,14.0,0.9964218139648438
wheat,5,5,10,yes,U-NET,0.89168805,0.94274324,0.9681434771926951,0.9186416971015618,0.9427432216905901,0.0054779053,11.40175425099138,0.9945220947265625
wheat,5,5,1,yes,U-NET,0.8552181,0.92195964,0.9492361167245978,0.8962069755017935,0.9219596451283661,0.007583618,26.476404589747453,0.9924163818359375
wheat,5,5,1,yes,U-NET,0.8759002,0.9338452,0.9492313756405203,0.9189498588109594,0.933845199317512,0.0065078735,16.64331697709324,0.9934921264648438
wheat,5,5,1,yes,U-NET,0.8504339,0.9191724,0.9502933507170795,0.8900251850721209,0.9191724137931034,0.007823944,28.635642126552707,0.9921760559082031
wheat,5,5,1,yes,U-NET,0.85562277,0.9221947,0.9499919080757404,0.8959780203006945,0.9221947291936687,0.0075569153,17.46424919657298,0.9924430847167969
wheat,5,5,1,yes,U-NET,0.8664626,0.9284543,0.9507318243621531,0.9071968251545448,0.9284542685308131,0.0069885254,16.76305461424021,0.993011474609375
wheat,5,5,5,no,U-NET,0.9372733,0.96762115,0.9542950541800351,0.9813247011952191,0.9676211521345487,0.0040245056,5.0,0.9959754943847656
wheat,5,5,5,yes,U-NET,0.93741465,0.9676964,0.9530910408113982,0.9827564741035857,0.9676964570307711,0.004020691,10.0,0.9959793090820312
wheat,5,5,5,yes,U-NET,0.93443984,0.966109,0.9513578756789378,0.9813247011952191,0.9661089661089661,0.004219055,5.0990195135927845,0.9957809448242188
wheat,5,5,5,yes,U-NET,0.92543346,0.96127284,0.9400249895876718,0.9835034860557769,0.9612728544918013,0.0048561096,7.211102550927978,0.9951438903808594
wheat,5,5,5,yes,U-NET,0.93392986,0.96583635,0.9510046461111447,0.9811379482071713,0.9658363207402642,0.0042533875,6.708203932499369,0.9957466125488281
wheat,5,5,5,yes,U-NET,0.92529076,0.9611959,0.951895488675905,0.970679780876494,0.961195869933734,0.004802704,9.848857801796104,0.9951972961425781
wheat,5,6,1,no,U-NET,0.92560834,0.9613672,0.9571816584118868,0.9655894914981062,0.9613671922012276,0.0036735535,12.206555615733702,0.9963264465332031
wheat,5,6,10,no,U-NET,0.27946126,0.4368421,0.6751103881013246,0.3228854062465266,0.4368421052631579,0.028572083,174.41330224498358,0.9714279174804688
wheat,5,6,10,yes,U-NET,0.31169403,0.47525418,0.9738292011019284,0.31432699788818497,0.47525418032098143,0.023822784,169.7586522095413,0.9761772155761719
wheat,5,6,10,yes,U-NET,0.26209417,0.4153322,0.8888078745898651,0.2709792152939869,0.41533219761499146,0.026184082,171.26587517658035,0.97381591796875
wheat,5,6,10,yes,U-NET,0.3225022,0.48771518,0.9828224991579656,0.3243303323329999,0.4877151930469664,0.023384094,162.9355700883021,0.9766159057617188
wheat,5,6,10,yes,U-NET,0.25904167,0.41149023,0.5980080525535071,0.3136601089251973,0.4114902303878682,0.030792236,174.41330224498358,0.969207763671875
wheat,5,6,10,yes,U-NET,0.30672354,0.46945438,0.7805634530886534,0.3356674447037902,0.46945437587439764,0.026039124,173.11268006705922,0.9739608764648438
wheat,5,6,1,yes,U-NET,0.9257487,0.9614429,0.9563830635515509,0.9665565315496817,0.9614428857715431,0.0036697388,12.206555615733702,0.9963302612304688
wheat,5,6,1,yes,U-NET,0.9237772,0.9603786,0.9558553524387323,0.9649447981303892,0.9603785691369907,0.003768921,12.041594578792296,0.9962310791015625
wheat,5,6,1,yes,U-NET,0.91368115,0.9548938,0.9460571066993594,0.9638971714078491,0.9548938208526265,0.004310608,12.206555615733702,0.9956893920898438
wheat,5,6,1,yes,U-NET,0.92572844,0.961432,0.9576271186440678,0.9652671448142477,0.9614319540875708,0.003665924,12.36931687685298,0.9963340759277344
wheat,5,6,1,yes,U-NET,0.90280116,0.94891804,0.9472416285232474,0.9506003706986864,0.9489180275118655,0.0048446655,12.041594578792296,0.9951553344726562
wheat,5,6,5,no,U-NET,0.93471044,0.9662536,0.954066265060241,0.9787562765546544,0.9662535748331744,0.003376007,10.44030650891055,0.9966239929199219
wheat,5,6,5,yes,U-NET,0.93314683,0.96541744,0.952144842611374,0.9790652761684048,0.9654174283973187,0.0034637451,9.219544457292887,0.9965362548828125
wheat,5,6,5,yes,U-NET,0.9368499,0.9673954,0.9541663535953114,0.9809965237543453,0.9673954445036946,0.0032653809,7.0,0.996734619140625
wheat,5,6,5,yes,U-NET,0.93179643,0.9646942,0.9524203869607769,0.9772885283893396,0.9646942199176453,0.0035324097,7.211102550927978,0.9964675903320312
wheat,5,6,5,yes,U-NET,0.9366479,0.9672878,0.9582322619769558,0.9765160293549633,0.9672877529938402,0.0032615662,9.055385138137417,0.9967384338378906
wheat,5,6,5,yes,U-NET,0.9348772,0.9663427,0.9537998495109105,0.97921977597528,0.9663426720030494,0.0033683777,9.486832980505138,0.9966316223144531
wheat,5,7,1,no,U-NET,0.91584873,0.95607626,0.9423733848210307,0.9701834862385321,0.9560762450086642,0.0022239685,10.816653826391969,0.9977760314941406
wheat,5,7,10,no,U-NET,0.9125884,0.9542967,0.9658346333853354,0.943031226199543,0.9542967244701349,0.0022621155,21.540659228538015,0.9977378845214844
wheat,5,7,10,yes,U-NET,0.9204495,0.95857716,0.9691732835123774,0.9482102056359482,0.9585771481367416,0.0020523071,21.18962010041709,0.9979476928710938
wheat,5,7,10,yes,U-NET,0.9197285,0.95818603,0.9671062839410396,0.9494287890327494,0.9581860107609531,0.0020751953,19.924858845171276,0.9979248046875
wheat,5,7,10,yes,U-NET,0.8809629,0.9367148,0.9666180521795495,0.9086062452399086,0.936714824120603,0.003074646,35.84689665786984,0.9969253540039062
wheat,5,7,10,yes,U-NET,0.91478366,0.95549554,0.9678125,0.9434881949733435,0.9554955649826455,0.0022010803,22.135943621178654,0.9977989196777344
wheat,5,7,10,yes,U-NET,0.9131331,0.95459443,0.9646912428060351,0.9447067783701447,0.9545944281976296,0.0022506714,21.540659228538015,0.9977493286132812
wheat,5,7,1,yes,U-NET,0.9149728,0.9555988,0.934776250365604,0.9773700305810398,0.9555987442069068,0.0022659302,11.40175425099138,0.9977340698242188
wheat,5,7,1,yes,U-NET,0.91687185,0.95663345,0.945489844683393,0.9680428134556575,0.9566334239951647,0.0021896362,7.0710678118654755,0.9978103637695312
wheat,5,7,1,yes,U-NET,0.88320136,0.9379787,0.921510770138684,0.955045871559633,0.9379786754767984,0.00315094,24.041630560342615,0.9968490600585938
wheat,5,7,1,yes,U-NET,0.9146359,0.95541495,0.9413772632828733,0.9698776758409786,0.9554149721343576,0.0022583008,10.63014581273465,0.99774169921875
