crop,collectiondate,genotype,augmented?,modelname,IoU,Precision,Recall,F1
wheat,3,10,no,SegFormer,0.8547033,0.9236784485455114,0.9196511990034257,0.9216604244694132
wheat,3,10,no,SegFormer,0.9092415,0.9476954945624029,0.9572798605056669,0.9524635669673838
wheat,3,10,no,SegFormer,0.8644533,0.8934468524251806,0.9638185360423045,0.9272995046190923
wheat,3,11,no,SegFormer,0.873117,0.9572305737878467,0.9085610932475884,0.9322610578410145
wheat,3,11,no,SegFormer,0.9004762,0.9611995933581836,0.9344424312304398,0.9476321723878727
wheat,3,11,no,SegFormer,0.8810327,0.9513869431213225,0.9225648689036816,0.9367542589144079
wheat,3,12,no,SegFormer,0.88474244,0.9583157894736842,0.9201536284616939,0.9388470661029185
wheat,3,12,no,SegFormer,0.8624612,0.954233409610984,0.8996763754045307,0.926152137701277
wheat,3,12,no,SegFormer,0.8395688,0.9569931333574269,0.8724876441515651,0.9127886935539469
wheat,3,13,no,SegFormer,0.8977293,0.9342370397508701,0.9582863585118376,0.9461088952787311
wheat,3,13,no,SegFormer,0.89037067,0.9563935116915947,0.928045789043336,0.9420064322025107
wheat,3,13,no,SegFormer,0.87619257,0.9418077748628667,0.9263429509734928,0.9340113528855251
wheat,3,14,no,SegFormer,0.88764226,0.9266677983364454,0.9547044421126268,0.9404772159531398
wheat,3,14,no,SegFormer,0.86019737,0.9297777777777778,0.9199648197009674,0.9248452696728559
wheat,3,14,no,SegFormer,0.8850374,0.9376486129458388,0.9403815580286169,0.9390130969704987
wheat,3,15,no,SegFormer,0.8652815,0.924453992123165,0.9311215290299315,0.9277757815307223
wheat,3,15,no,SegFormer,0.8768151,0.9561889680654526,0.9135148764498235,0.9343649258542875
wheat,3,15,no,SegFormer,0.8663723,0.94188984335523,0.9152958507242819,0.9284024405428962
wheat,3,16,no,SegFormer,0.8219623,0.8637760327756914,0.9443822321761851,0.9022824536376605
wheat,3,16,no,SegFormer,0.8640059,0.9509219088937093,0.9043321299638989,0.9270420301348137
wheat,3,16,no,SegFormer,0.8155118,0.9530156614461847,0.8496732026143791,0.8983822836500707
wheat,3,17,no,SegFormer,0.8847309,0.9433497536945813,0.9343742376189315,0.9388405441843363
wheat,3,17,no,SegFormer,0.84998184,0.8938120702826585,0.9454545454545454,0.9189083055173768
wheat,3,17,no,SegFormer,0.88156885,0.9450398461115691,0.9292083220751148,0.9370572207084469
wheat,3,18,no,SegFormer,0.8625363,0.9597156398104265,0.8949377259943753,0.9261954261954262
wheat,3,18,no,SegFormer,0.86380446,0.9587323301413588,0.8971623639854918,0.9269260443072853
wheat,3,18,no,SegFormer,0.87995034,0.9653345443536179,0.908663436876603,0.9361421021726365
wheat,3,19,no,SegFormer,0.8620868,0.9363253856942496,0.9157750342935528,0.9259361997226075
wheat,3,19,no,SegFormer,0.8542407,0.9412423055400112,0.9023605150214592,0.9213913996165434
wheat,3,1,no,SegFormer,0.885175,0.9444755244755245,0.933766592920354,0.9390905298289528
wheat,3,1,no,SegFormer,0.8311916,0.9406709634771112,0.8771767606719063,0.9078149920255183
wheat,3,1,no,SegFormer,0.8749828,0.9491094147582697,0.9180541479658317,0.9333235207536061
wheat,3,20,no,SegFormer,0.8992522,0.9621074879227053,0.9322703335283792,0.9469539375928677
wheat,3,20,no,SegFormer,0.8853755,0.9407372841810546,0.9376744186046512,0.939203354297694
wheat,3,20,no,SegFormer,0.8622015,0.9670566502463054,0.8882918552036199,0.926002358490566
wheat,3,21,no,SegFormer,0.8679646,0.9458052073288332,0.91339169305271,0.9293158991851431
wheat,3,21,no,SegFormer,0.8577044,0.9397071490094746,0.9076539101497504,0.9234024545069827
wheat,3,21,no,SegFormer,0.8219118,0.9471830985915493,0.8613906678865508,0.902252036415908
wheat,3,22,no,SegFormer,0.5218672,0.5255591054313099,0.9867180805484147,0.6858248957712925
wheat,3,22,no,SegFormer,0.8016878,0.9310214851111949,0.852311939268461,0.8899297423887588
wheat,3,22,no,SegFormer,0.8609377,0.9543580683156655,0.8979082975481368,0.9252729997858825
wheat,3,23,no,SegFormer,0.89772403,0.9583902809415338,0.9341326228537596,0.9461059890562926
wheat,3,23,no,SegFormer,0.90537435,0.9421172886519421,0.9587023914969,0.950337485595127
wheat,3,23,no,SegFormer,0.8877036,0.9639949906073888,0.9181452214104667,0.9405116456662849
wheat,3,24,no,SegFormer,0.898967,0.9719208679004467,0.9229370770629229,0.9467958348443247
wheat,3,24,no,SegFormer,0.8842873,0.9555169650013359,0.9222537390407427,0.9385907361238682
wheat,3,24,no,SegFormer,0.8763984,0.9452619187757504,0.9232538085656798,0.934128253598953
wheat,3,25,no,SegFormer,0.8961136,0.9492330529440871,0.9412226474340104,0.9452108789909341
wheat,3,25,no,SegFormer,0.6708812,0.6878355375147309,0.964561145795079,0.8030268287090117
wheat,3,25,no,SegFormer,0.889036,0.9117327539380772,0.9727615184004637,0.9412589373335203
wheat,3,26,no,SegFormer,0.6549316,0.9874288170194477,0.6604383758533956,0.7914908276634226
wheat,3,26,no,SegFormer,0.8818718,0.9089814286619763,0.9672871981653851,0.9372283763029768
wheat,3,26,no,SegFormer,0.82876587,0.8437084835832226,0.9790771941416143,0.9063662775880524
wheat,3,27,no,SegFormer,0.8416688,0.9281091727630838,0.9003685000682408,0.914028403186699
wheat,3,27,no,SegFormer,0.8491348,0.968218336483932,0.8734811340865487,0.9184130897680153
wheat,3,27,no,SegFormer,0.8556562,0.9343434343434344,0.9103957350830428,0.9222141447710043
wheat,3,28,no,SegFormer,0.85735923,0.9148706896551724,0.9316872427983539,0.9232023922794618
wheat,3,28,no,SegFormer,0.9037254,0.9463763880771479,0.9525,0.9494283201407212
wheat,3,28,no,SegFormer,0.8724968,0.9074018579562482,0.9577732089198165,0.9319073632376702
wheat,3,29,no,SegFormer,0.759425,0.9732360097323601,0.775623268698061,0.8632649915215046
wheat,3,29,no,SegFormer,0.6154524,0.9886739027843322,0.6198224852071006,0.7619567194035279
wheat,3,29,no,SegFormer,0.8187586,0.9840033153750518,0.829803592646956,0.9003488548460489
wheat,3,2,no,SegFormer,0.81555957,0.9022775423728814,0.8945779178154128,0.8984112334366141
wheat,3,2,no,SegFormer,0.88633245,0.9234799174472138,0.9565860878145042,0.9397415185783522
wheat,3,2,no,SegFormer,0.81490594,0.9559948059443082,0.8466649629440327,0.8980145015924645
wheat,3,30,no,SegFormer,0.84207445,0.976911584951786,0.8591734352603918,0.9142675564029235
wheat,3,30,no,SegFormer,0.8943242,0.9407596701126728,0.9476948279897028,0.9442145147187408
wheat,3,30,no,SegFormer,0.8982979,0.9608787240445381,0.9323988903489561,0.946424601704335
wheat,3,31,no,SegFormer,0.89329344,0.9560369136118944,0.931559885100537,0.9436396989056867
wheat,3,31,no,SegFormer,0.907976,0.9531592403214025,0.9503823743627094,0.9517687819110139
wheat,3,31,no,SegFormer,0.87379986,0.9793654315509208,0.890188565090249,0.9326501505467223
wheat,3,32,no,SegFormer,0.8895534,0.9476478708718276,0.9355278331061956,0.9415488499683478
wheat,3,32,no,SegFormer,0.89627355,0.9522448979591837,0.9384553499597748,0.9452998379254457
wheat,3,32,no,SegFormer,0.8984295,0.9404355251921435,0.9526384083044983,0.9464976364417705
wheat,3,33,no,SegFormer,0.82257307,0.9315958014588152,0.8754493020145449,0.902650290885585
wheat,3,33,no,SegFormer,0.90965223,0.941111682208679,0.9645544852498494,0.9526888913665589
wheat,3,33,no,SegFormer,0.88623035,0.958277942529911,0.9217981506984064,0.9396841313612434
wheat,3,34,no,SegFormer,0.8344534,0.9210196406184705,0.898766438984606,0.9097569784840823
wheat,3,34,no,SegFormer,0.77244115,0.8073512585812357,0.9469887602751216,0.8716127538022079
wheat,3,34,no,SegFormer,0.81011957,0.8245318352059925,0.9788795020008892,0.8951006302093921
wheat,3,35,no,SegFormer,0.82000214,0.8539224526600541,0.9537957950396576,0.9011002081474874
wheat,3,35,no,SegFormer,0.85602564,0.9373859328934437,0.9079412564590699,0.922428679975133
wheat,3,35,no,SegFormer,0.8300862,0.9626498616661543,0.8577102163790742,0.9071552723059096
wheat,3,36,no,SegFormer,0.8297064,0.946787544343713,0.8702898550724638,0.9069284500660751
wheat,3,36,no,SegFormer,0.87072945,0.9280665652679609,0.9337474120082816,0.930898321816387
wheat,3,36,no,SegFormer,0.8144044,0.8317450863609291,0.9750392738697853,0.8977099236641222
wheat,3,37,no,SegFormer,0.89016277,0.9484240687679083,0.9354454856462888,0.9418900703908941
wheat,3,37,no,SegFormer,0.90899605,0.958088954056696,0.946637691657612,0.9523289002246919
wheat,3,37,no,SegFormer,0.8853058,0.9444162006439587,0.9339701692642869,0.9391641388608022
wheat,3,38,no,SegFormer,0.84917414,0.8589427554094768,0.986784140969163,0.9184360814174842
wheat,3,38,no,SegFormer,0.8564288,0.8790749072539269,0.9707984658298466,0.9226626900294106
wheat,3,38,no,SegFormer,0.75658095,0.767185406575286,0.9820580474934036,0.8614245212058091
wheat,3,39,no,SegFormer,0.8640083,0.8862942612942613,0.9717202141900937,0.9270434227330779
wheat,3,39,no,SegFormer,0.55437607,0.5872408781457967,0.9083057264552769,0.7133101045296167
wheat,3,39,no,SegFormer,0.7964206,0.8034156755108265,0.9891859417242416,0.8866749688667497
wheat,3,3,no,SegFormer,0.9076864,0.9484989993328886,0.954740800429761,0.9516096646810789
wheat,3,3,no,SegFormer,0.90391797,0.937907149336192,0.9614539306846999,0.9495345827941729
wheat,3,3,no,SegFormer,0.89645594,0.9289661524291964,0.9624284351145038,0.9454012888107791
wheat,3,40,no,SegFormer,0.89797103,0.9542584321577083,0.9383613509011055,0.9462431276725718
wheat,3,40,no,SegFormer,0.90232617,0.9516308893225537,0.9456988502562682,0.9486555964705065
wheat,3,40,no,SegFormer,0.886757,0.9498419085944236,0.9303209459459459,0.939980088180913
wheat,3,4,no,SegFormer,0.87156624,0.9499921617808434,0.9134760325595418,0.9313763159917006
wheat,3,4,no,SegFormer,0.86871594,0.9241301546391752,0.9354312734387739,0.9297463738756989
wheat,3,4,no,SegFormer,0.8951504,0.9530718954248366,0.9364243513999486,0.9446747862140451
wheat,3,5,no,SegFormer,0.8930498,0.9472049689440993,0.9398313331170938,0.943503744708564
wheat,3,5,no,SegFormer,0.9035378,0.9437724312109531,0.9549428379287155,0.9493247760395774
wheat,3,5,no,SegFormer,0.87801933,0.9231746031746032,0.9472312703583062,0.935048231511254
wheat,3,6,no,SegFormer,0.8419118,0.92806484295846,0.9006882989183874,0.9141716566866267
wheat,3,6,no,SegFormer,0.87444556,0.913399857448325,0.9534970238095238,0.9330178376410629
wheat,3,6,no,SegFormer,0.8943915,0.9453022768908662,0.9432040736388563,0.9442520096725704
wheat,3,7,no,SegFormer,0.88750815,0.9673854927820353,0.9148828585875611,0.9404019404019404
wheat,3,7,no,SegFormer,0.85935986,0.9479315263908702,0.9019341703427214,0.9243609806990088
wheat,3,7,no,SegFormer,0.9049881,0.9479085678743586,0.9523511951257616,0.9501246882793017
wheat,3,8,no,SegFormer,0.88528347,0.9539284245166598,0.9248255234297109,0.9391515642401539
wheat,3,8,no,SegFormer,0.8587067,0.9286894273127754,0.9193240665031344,0.923983016025202
wheat,3,8,no,SegFormer,0.86206895,0.8869011522134627,0.9685430463576159,0.9259259259259259
wheat,3,9,no,SegFormer,0.88559324,0.9308948576056147,0.9479109400769654,0.9393258426966292
wheat,3,9,no,SegFormer,0.87636036,0.9188589540412044,0.9498689384010485,0.9341066537779926
wheat,3,9,no,SegFormer,0.8767656,0.9163904790599579,0.9530001566661445,0.9343368404884418
wheat,4,10,no,SegFormer,0.8496503,0.9290569243840272,0.9085999169090154,0.9187145557655955
wheat,4,10,no,SegFormer,0.49222127,0.9844425237683665,0.4960801393728223,0.6597161888213148
wheat,4,10,no,SegFormer,0.83931756,0.8995633187772926,0.9261028378758078,0.9126401772116849
wheat,4,11,no,SegFormer,0.8668245,0.9716370874108475,0.8893274631850615,0.9286620164870006
wheat,4,11,no,SegFormer,0.88162804,0.9406574394463668,0.9335508241758241,0.9370906583936573
wheat,4,11,no,SegFormer,0.86887956,0.9592107444868181,0.9022145976294448,0.9298400707224945
wheat,4,12,no,SegFormer,0.8555117,0.9351032448377581,0.9095122489516663,0.9221302304766167
wheat,4,12,no,SegFormer,0.8595147,0.9349819394276188,0.9141537625645205,0.9244505494505495
wheat,4,12,no,SegFormer,0.8549247,0.9365321147499366,0.9075030750307503,0.9217891054472763
wheat,4,13,no,SegFormer,0.87089443,0.9323308270676691,0.9296582138919515,0.930992602406978
wheat,4,13,no,SegFormer,0.8802173,0.9344520188778186,0.9381416162147934,0.936293182713779
wheat,4,13,no,SegFormer,0.8054951,0.8362044620163795,0.9563953488372093,0.8922706041886395
wheat,4,14,no,SegFormer,0.8787172,0.9479477905331027,0.9232654311533159,0.9354438237119801
wheat,4,14,no,SegFormer,0.88273174,0.9316309719934102,0.943876486542875,0.9377137527204892
wheat,4,14,no,SegFormer,0.88111013,0.9258701787394168,0.9479869004045464,0.9367980201789453
wheat,4,15,no,SegFormer,0.8453957,0.9473019880088356,0.8871158392434988,0.9162215779032504
wheat,4,15,no,SegFormer,0.8938519,0.9452965929143478,0.9426096372495939,0.9439512029820399
wheat,4,15,no,SegFormer,0.87332165,0.9274643521388717,0.9373433583959899,0.9323776877531942
wheat,4,16,no,SegFormer,0.8850442,0.9488870568837593,0.9293500201857086,0.9390169284111768
wheat,4,16,no,SegFormer,0.8200717,0.933115823817292,0.8712871287128713,0.9011421819614022
wheat,4,16,no,SegFormer,0.8770171,0.9331616384596517,0.9358012544582462,0.9344795824378263
wheat,4,17,no,SegFormer,0.8574818,0.9638974358974359,0.8859351432880844,0.9232734060320267
wheat,4,17,no,SegFormer,0.87410337,0.9488320355951056,0.9173452143186357,0.9328229964068114
wheat,4,17,no,SegFormer,0.8608075,0.9587577639751553,0.8939078063470002,0.9251977942939343
wheat,4,18,no,SegFormer,0.87226397,0.9330770574873318,0.9304756926293779,0.9317745594137149
wheat,4,18,no,SegFormer,0.86535484,0.9388342528184217,0.9170571696344892,0.9278179447670973
wheat,4,18,no,SegFormer,0.8871528,0.9420144126026478,0.9383973288814691,0.9402023919043239
wheat,4,19,no,SegFormer,0.85002124,0.9452701108752064,0.894020526550647,0.9189313152161449
wheat,4,19,no,SegFormer,0.8656945,0.9331954498448811,0.9228881161791778,0.928013163307281
wheat,4,1,no,SegFormer,0.86523616,0.949678075228736,0.9068111955994176,0.9277497310270628
wheat,4,1,no,SegFormer,0.6831382,0.91270337922403,0.7308945126534703,0.811743425629609
wheat,4,1,no,SegFormer,0.8880857,0.9552901971674534,0.9265993265993266,0.9407260545566418
wheat,4,20,no,SegFormer,0.85456336,0.9349856321839081,0.9085514834205933,0.9215790405381483
wheat,4,20,no,SegFormer,0.89300466,0.934494867639114,0.9526366515214099,0.9434785573055158
wheat,4,20,no,SegFormer,0.8619501,0.9542067962929311,0.8991438356164384,0.9258573569602397
wheat,4,21,no,SegFormer,0.75853735,0.8094163173169945,0.9234731420161884,0.8626911840522427
wheat,4,21,no,SegFormer,0.9002375,0.9485162674293887,0.9464859079557617,0.9475
wheat,4,21,no,SegFormer,0.8995166,0.9282850779510022,0.9666944985620187,0.947100527176877
wheat,4,22,no,SegFormer,0.8654105,0.9614553912610068,0.8965143299767622,0.9278499278499278
wheat,4,22,no,SegFormer,0.9122054,0.9424376771567701,0.9660284586158087,0.9540872636303436
wheat,4,22,no,SegFormer,0.9069487,0.9557634557634558,0.9466880219654502,0.9512040921892063
wheat,4,23,no,SegFormer,0.9008071,0.9501138275759675,0.945527974783294,0.9478153542335226
wheat,4,23,no,SegFormer,0.9089213,0.9442444382904089,0.9604694835680752,0.952287855513662
wheat,4,23,no,SegFormer,0.91191,0.9495402802101576,0.9583517454706142,0.953925665273807
wheat,4,24,no,SegFormer,0.9072967,0.9633286318758815,0.9397542997542998,0.9513954529625391
wheat,4,24,no,SegFormer,0.9082881,0.9652768467623005,0.9389671361502347,0.9519402393071991
wheat,4,24,no,SegFormer,0.8885607,0.9628760401109452,0.9200815494393476,0.9409924937447873
wheat,4,25,no,SegFormer,0.87677485,0.9195585693391837,0.9496086777426884,0.934342069710889
wheat,4,25,no,SegFormer,0.8640249,0.8880370547835809,0.9696546913149634,0.9270529387244685
wheat,4,25,no,SegFormer,0.86602634,0.943880854737751,0.913038939346487,0.9282037675776068
wheat,4,26,no,SegFormer,0.8640205,0.9765417170495768,0.882333661094723,0.9270504505538656
wheat,4,26,no,SegFormer,0.8859926,0.954718112754898,0.9248571705238695,0.9395504402144509
wheat,4,26,no,SegFormer,0.8313773,0.8449420501856645,0.9810556571727201,0.9079257602321504
wheat,4,27,no,SegFormer,0.8408056,0.9589827727645611,0.872171101715991,0.9135191456108361
wheat,4,27,no,SegFormer,0.81344664,0.8469387755102041,0.9536397236059778,0.8971277399848828
wheat,4,27,no,SegFormer,0.8909073,0.9371275940004109,0.9475433676119248,0.9423066990341408
wheat,4,28,no,SegFormer,0.8913726,0.9519938056523423,0.9333248987854251,0.942566920079218
wheat,4,28,no,SegFormer,0.91449815,0.9547667772210853,0.9559135226791013,0.9553398058252427
wheat,4,28,no,SegFormer,0.90020627,0.9327294931813556,0.9627100840336135,0.9474826837589165
wheat,4,29,no,SegFormer,0.8004961,0.9771921912247922,0.8157371053622331,0.8891950518848567
wheat,4,29,no,SegFormer,0.84940326,0.9402204904010645,0.8978943546923217,0.9185701021355618
wheat,4,29,no,SegFormer,0.82802206,0.979537226507162,0.8425969805700358,0.9059213160097536
wheat,4,2,no,SegFormer,0.83781046,0.9344262295081968,0.8901453957996769,0.9117484831770546
wheat,4,2,no,SegFormer,0.60968846,0.761054874800213,0.7540248086566377,0.7575235317512926
wheat,4,2,no,SegFormer,0.8499025,0.9256900212314225,0.9121338912133892,0.9188619599578504
wheat,4,30,no,SegFormer,0.9028696,0.9477474312812857,0.9501672829723543,0.9489558144647176
wheat,4,30,no,SegFormer,0.9228781,0.9511159107271419,0.9688325022000587,0.9598924653055293
wheat,4,30,no,SegFormer,0.90960735,0.9607341392393894,0.9447288503253796,0.9526642750896841
wheat,4,31,no,SegFormer,0.90199125,0.9479539442974949,0.94898753894081,0.9484704600295789
wheat,4,31,no,SegFormer,0.8836015,0.9188323246707013,0.9584106943928704,0.9382042893493275
wheat,4,31,no,SegFormer,0.91187316,0.9454841334418226,0.9624782572682846,0.953905512457415
wheat,4,32,no,SegFormer,0.9067117,0.9541018855441614,0.9480647547045772,0.9510737397469189
wheat,4,32,no,SegFormer,0.8955479,0.9627584253752478,0.9276845408650566,0.9448961156278229
wheat,4,32,no,SegFormer,0.9262225,0.9619536365245089,0.9614432260346657,0.9616983635559487
wheat,4,33,no,SegFormer,0.89533603,0.9323135755258126,0.9575805184603299,0.9447781437705871
wheat,4,33,no,SegFormer,0.8872703,0.9597231426257271,0.9215866506398925,0.9402683595440773
wheat,4,33,no,SegFormer,0.8663873,0.8834343635098877,0.9782130281690141,0.9284110490313822
wheat,4,34,no,SegFormer,0.84555215,0.9870199624026497,0.8550601008142691,0.9163134712872932
wheat,4,34,no,SegFormer,0.8866297,0.9341123012009088,0.9457771935589878,0.9399085564990203
wheat,4,34,no,SegFormer,0.8279395,0.919697936609232,0.8924553617504386,0.9058718768005867
wheat,4,35,no,SegFormer,0.81256,0.8309656301145663,0.9734642227164659,0.8965882602246239
wheat,4,35,no,SegFormer,0.86846846,0.900794268805482,0.9603187780175992,0.9296046287367405
wheat,4,35,no,SegFormer,0.8315126,0.8647224174279691,0.9558518902123252,0.9080063952773336
wheat,4,36,no,SegFormer,0.843088,0.9398265510340227,0.8911943319838057,0.9148646015975064
wheat,4,36,no,SegFormer,0.87808937,0.9357429718875502,0.934433874277187,0.9350879649073686
wheat,4,36,no,SegFormer,0.863675,0.9344463164343697,0.9193791440626884,0.9268515001898975
wheat,4,37,no,SegFormer,0.9025689,0.9596660062270026,0.9381571665744327,0.9487897019728557
wheat,4,37,no,SegFormer,0.9158249,0.9631971670671556,0.9490342679127726,0.9560632688927944
wheat,4,37,no,SegFormer,0.9041061,0.9370330843116329,0.9625873646704125,0.9496383424592713
wheat,4,38,no,SegFormer,0.83839655,0.845157198514089,0.9905490071147924,0.9120954336560086
wheat,4,38,no,SegFormer,0.87916297,0.9014808099123602,0.9726116726442778,0.9356963613550816
wheat,4,38,no,SegFormer,0.7391744,0.7436182019977803,0.9919802590993214,0.850029074377544
wheat,4,39,no,SegFormer,0.8598582,0.9205426356589147,0.9287925696594427,0.9246492010706464
wheat,4,39,no,SegFormer,0.8409201,0.8741209563994374,0.9567846932043106,0.9135867282654347
wheat,4,39,no,SegFormer,0.78523713,0.788992365131303,0.9939752668851073,0.8797006548175865
wheat,4,3,no,SegFormer,0.8475567,0.9452411994784876,0.8913203835751168,0.9174892432295622
wheat,4,3,no,SegFormer,0.83286905,0.9165531335149864,0.9012056262558606,0.9088145896656535
wheat,4,3,no,SegFormer,0.8267462,0.9494718812446474,0.8647945917836714,0.9051571642400327
wheat,4,40,no,SegFormer,0.90521264,0.9413430420711975,0.9593238972103889,0.9502484176138297
wheat,4,40,no,SegFormer,0.90573555,0.9596286397524265,0.9416149068322981,0.9505364358367006
wheat,4,40,no,SegFormer,0.8865835,0.9245984335590071,0.9556805708013172,0.9398825990149112
wheat,4,4,no,SegFormer,0.8619127,0.9073562641225207,0.9450836820083682,0.9258357883950301
wheat,4,4,no,SegFormer,0.8794156,0.9397233201581028,0.9319874558996472,0.9358394016925802
wheat,4,4,no,SegFormer,0.84754336,0.92,0.9149765990639626,0.9174814235432147
wheat,4,5,no,SegFormer,0.83895624,0.9231438515081206,0.9019552281099461,0.9124265443600401
wheat,4,5,no,SegFormer,0.86986303,0.9077149463947867,0.9542541436464088,0.9304029304029304
wheat,4,5,no,SegFormer,0.87562907,0.9429677419354838,0.9245951417004049,0.9336910693752396
wheat,4,6,no,SegFormer,0.827921,0.9262172284644195,0.8863799283154122,0.9058608058608059
wheat,4,6,no,SegFormer,0.85366875,0.9393310265282584,0.9034834701575327,0.9210585840307622
wheat,4,6,no,SegFormer,0.8745274,0.9460633946830266,0.9204178065157921,0.9330644144711963
wheat,4,7,no,SegFormer,0.8687638,0.9494197503831837,0.9109243697478991,0.9297737750616489
wheat,4,7,no,SegFormer,0.80725193,0.9200652528548124,0.8681375064135454,0.8933474128827877
wheat,4,7,no,SegFormer,0.89481616,0.927088212334114,0.9625547090290161,0.9444886273262287
wheat,4,8,no,SegFormer,0.85484904,0.900236726411904,0.9443064916637105,0.9217451523545707
wheat,4,8,no,SegFormer,0.8513674,0.9174782162993337,0.921967550862735,0.9197174052665382
wheat,4,8,no,SegFormer,0.8677601,0.9403814108498426,0.9182787922617971,0.929198682766191
wheat,4,9,no,SegFormer,0.8563566,0.9169121979964644,0.9284009546539379,0.9226208123332346
wheat,4,9,no,SegFormer,0.8872671,0.9288299155609168,0.9519884607459304,0.9402666123944236
wheat,4,9,no,SegFormer,0.8876062,0.9087327642810243,0.9744763245907411,0.9404569778306294
wheat,5,10,no,SegFormer,0.89128023,0.9191168058574534,0.9671361502347418,0.9425152510558423
wheat,5,10,no,SegFormer,0.86169636,0.974105288872603,0.8818976003538649,0.9257109692396982
wheat,5,10,no,SegFormer,0.9008737,0.9285158421345192,0.9680111265646731,0.9478522385518924
wheat,5,11,no,SegFormer,0.89981115,0.9722087260713245,0.9235668789808917,0.9472637758000378
wheat,5,11,no,SegFormer,0.8999403,0.9608922363847046,0.9341556832263151,0.9473353515736562
wheat,5,11,no,SegFormer,0.8471372,0.9849030037546934,0.8582822085889571,0.9172433889415021
wheat,5,12,no,SegFormer,0.9057377,0.9537778333750313,0.9473193762812947,0.9505376344086022
wheat,5,12,no,SegFormer,0.8931507,0.93927304964539,0.9478863788861552,0.9435600578871202
wheat,5,12,no,SegFormer,0.91763246,0.9558388765705839,0.9582587218277246,0.9570472695877401
wheat,5,13,no,SegFormer,0.9205394,0.9458317025440313,0.9717709506192698,0.9586258875798326
wheat,5,13,no,SegFormer,0.87382454,0.9118947481936805,0.9544018058690745,0.9326642033860917
wheat,5,13,no,SegFormer,0.90758973,0.9439848735523517,0.9592506604755424,0.9515565438373571
wheat,5,14,no,SegFormer,0.9091817,0.9637342274772788,0.9413894156179969,0.95243078264661
wheat,5,14,no,SegFormer,0.9081575,0.937566249735001,0.9666138462379105,0.9518684925610051
wheat,5,14,no,SegFormer,0.91127855,0.9617038539553753,0.9455923414439569,0.9535800482703137
wheat,5,15,no,SegFormer,0.9163339,0.9434737923946557,0.9695631301008162,0.956340562553272
wheat,5,15,no,SegFormer,0.7245502,0.9525449101796407,0.7516834022445363,0.8402773192472763
wheat,5,15,no,SegFormer,0.92069316,0.9680501075540934,0.949546977783294,0.9587092731829574
wheat,5,16,no,SegFormer,0.8942731,0.9521575984990619,0.9363468634686347,0.9441860465116279
wheat,5,16,no,SegFormer,0.6194887,0.8769997377393128,0.678433759383242,0.7650423244108899
wheat,5,16,no,SegFormer,0.89450604,0.9582408978206969,0.9307897071872228,0.9443158436213992
wheat,5,17,no,SegFormer,0.9052382,0.952065936449409,0.9484658599827139,0.9502624884992152
wheat,5,17,no,SegFormer,0.80260104,0.9449077238550923,0.8420026799853819,0.8904921412007215
wheat,5,17,no,SegFormer,0.89340466,0.9475674313082935,0.9398674834354295,0.9437017510826586
wheat,5,18,no,SegFormer,0.9078845,0.9598349381017882,0.9437381660806059,0.9517184942716858
wheat,5,18,no,SegFormer,0.83173835,0.9620023129026929,0.8599911386796633,0.9081409856519027
wheat,5,18,no,SegFormer,0.90962166,0.9465370595382746,0.9588872476612507,0.9526721291427174
wheat,5,19,no,SegFormer,0.90157586,0.9435763888888888,0.9529514903565166,0.9482407676650189
wheat,5,19,no,SegFormer,0.9086294,0.954445346006723,0.9498212019840812,0.9521276595744681
wheat,5,1,no,SegFormer,0.8939649,0.943774590684097,0.9442539682539682,0.9440142186111464
wheat,5,1,no,SegFormer,0.8993857,0.9692394639108671,0.9258116757923961,0.9470279651323315
wheat,5,1,no,SegFormer,0.92015725,0.949970061872131,0.9670188270350806,0.9584186327482632
wheat,5,20,no,SegFormer,0.9173625,0.9604099678456591,0.9534164588528679,0.9569004355008259
wheat,5,20,no,SegFormer,0.7769865,0.946899623158616,0.8123836582737337,0.8744990508331576
wheat,5,20,no,SegFormer,0.8931083,0.9464897898345506,0.9406013923863131,0.9435364041604755
wheat,5,21,no,SegFormer,0.6192074,0.6373052834430705,0.9561498614624744,0.7648277523488316
wheat,5,21,no,SegFormer,0.91829604,0.9542599136238712,0.9605770180812173,0.9574080456940273
wheat,5,21,no,SegFormer,0.9010473,0.9284726065301605,0.9682585485499928,0.9479483014337171
wheat,5,22,no,SegFormer,0.75762194,0.9518467852257182,0.7878170289855072,0.8620988725065047
wheat,5,22,no,SegFormer,0.9270358,0.9573179847510839,0.9670039263062519,0.9621365787694388
wheat,5,23,no,SegFormer,0.7232243,0.9588100686498856,0.7464148926694576,0.8393849852256223
wheat,5,23,no,SegFormer,0.8783681,0.8949649883294432,0.9793237655071759,0.9352459492421162
wheat,5,23,no,SegFormer,0.9186334,0.9528356296058955,0.9623948220064725,0.9575913701497344
wheat,5,24,no,SegFormer,0.8401013,0.9516298053058297,0.8775748944611159,0.9131033022861982
wheat,5,24,no,SegFormer,0.9323538,0.9515608180839612,0.9788095147187965,0.9649928480012046
wheat,5,24,no,SegFormer,0.92552364,0.9588274932614556,0.9638284901442796,0.9613214876870587
wheat,5,25,no,SegFormer,0.7557738,0.7708706356311549,0.9747417574642706,0.8609010810473037
wheat,5,25,no,SegFormer,0.7801486,0.9244487922341786,0.8332768093332429,0.8764982876712328
wheat,5,25,no,SegFormer,0.88061243,0.9066683347929438,0.9683971403754927,0.936516654282299
